,date,rain,price
1524,2021-02-09,0.0,8461.0
1525,2021-02-10,0.0,8234.0
1526,2021-02-15,0.5,7272.0
1527,2021-02-16,0.9,7199.0
1528,2021-02-17,0.0,7190.0
1529,2021-02-18,0.0,7307.0
1530,2021-02-19,0.0,7300.0
1531,2021-02-22,0.0,7084.0
1532,2021-02-23,0.0,6930.0
1533,2021-02-24,0.0,6916.0
1534,2021-02-25,0.0,6977.0
1535,2021-02-26,0.0,6889.0
1536,2021-03-02,2.2,7027.0
1537,2021-03-03,0.0,6952.0
1538,2021-03-04,0.0,6856.0
1539,2021-03-05,0.0,6632.0
1540,2021-03-08,0.0,6098.0
1541,2021-03-09,0.0,5909.0
1542,2021-03-10,0.0,5720.0
1543,2021-03-11,0.0,5686.0
1544,2021-03-12,6.8,5676.0
1545,2021-03-15,0.0,5671.0
1546,2021-03-16,1.1,5748.0
1547,2021-03-17,0.0,5748.0
1548,2021-03-18,0.0,5665.0
1549,2021-03-19,0.0,5611.0
1550,2021-03-22,0.0,5436.0
1551,2021-03-23,0.0,5405.0
1552,2021-03-24,0.0,5455.0
1553,2021-03-25,0.0,5496.0
1554,2021-03-26,0.0,5448.0
1555,2021-03-29,0.6,5192.0
1556,2021-03-30,0.0,5114.0
1557,2021-03-31,0.0,5065.0
1558,2021-04-01,0.0,4987.0
1559,2021-04-02,0.0,4916.0
1560,2021-04-05,0.0,4725.0
1561,2021-04-06,0.0,4687.0
1562,2021-04-07,0.0,4626.0
1563,2021-04-08,0.0,4617.0
1564,2021-04-09,0.0,4608.0
1565,2021-04-12,23.9,4613.0
1566,2021-04-13,8.8,4598.0
1567,2021-04-14,0.0,4545.0
1568,2021-04-15,0.0,4482.0
1569,2021-04-16,0.9,4401.0
1570,2021-04-19,0.0,4206.0
1571,2021-04-20,0.0,4166.0
1572,2021-04-21,0.0,4143.0
1573,2021-04-22,0.0,4147.0
1574,2021-04-23,0.0,4172.0
1575,2021-04-26,0.0,4208.0
1576,2021-04-27,0.0,4247.0
1577,2021-04-28,0.5,4303.0
1578,2021-04-29,1.5,4350.0
1579,2021-04-30,12.3,4435.0
1580,2021-05-03,0.0,4709.0
1581,2021-05-04,5.8,4753.0
1582,2021-05-06,0.0,4694.0
1583,2021-05-07,3.9,4676.0
1584,2021-05-10,4.6,4720.0
1585,2021-05-11,0.0,4639.0
1586,2021-05-12,0.0,4519.0
1587,2021-05-13,0.0,4420.0
1588,2021-05-14,0.0,4348.0
1589,2021-05-17,8.0,4127.0
1590,2021-05-18,0.0,4100.0
1591,2021-05-20,2.1,4124.0
1592,2021-05-21,18.0,4121.0
1593,2021-05-24,0.0,4109.0
1594,2021-05-25,5.0,4122.0
1595,2021-05-26,0.0,4137.0
1596,2021-05-27,4.1,4162.0
1597,2021-05-28,17.1,4172.0
1598,2021-05-31,11.8,4030.0
1599,2021-06-01,0.0,4039.0
1600,2021-06-01,0.0,4039.0
1601,2021-06-02,0.0,4055.0
1602,2021-06-02,0.0,4055.0
1603,2021-06-03,20.3,4095.0
1604,2021-06-03,20.3,4095.0
1605,2021-06-04,1.6,4152.0
1606,2021-06-04,1.6,4152.0
1607,2021-06-07,0.0,4216.0
1608,2021-06-07,0.0,4216.0
1609,2021-06-08,0.1,4163.0
1610,2021-06-08,0.1,4163.0
1611,2021-06-09,0.0,4056.0
1612,2021-06-09,0.0,4056.0
1613,2021-06-10,3.0,3961.0
1614,2021-06-10,3.0,3961.0
1615,2021-06-11,16.4,3940.0
1616,2021-06-11,16.4,3940.0
1617,2021-06-14,0.0,3810.0
1618,2021-06-14,0.0,3810.0
1619,2021-06-15,0.7,3722.0
1620,2021-06-15,0.7,3722.0
1621,2021-06-16,0.0,3692.0
1622,2021-06-16,0.0,3692.0
1623,2021-06-17,0.1,3698.0
1624,2021-06-17,0.1,3698.0
1625,2021-06-18,1.0,3728.0
1626,2021-06-18,1.0,3728.0
1627,2021-06-21,0.0,3726.0
1628,2021-06-21,0.0,3726.0
1629,2021-06-22,23.6,3726.0
1630,2021-06-22,23.6,3726.0
1631,2021-06-23,0.3,3778.0
1632,2021-06-23,0.3,3778.0
1633,2021-06-24,0.0,3796.0
1634,2021-06-24,0.0,3796.0
1635,2021-06-25,0.0,3754.0
1636,2021-06-25,0.0,3754.0
1637,2021-06-28,0.4,3864.0
1638,2021-06-28,0.4,3864.0
1639,2021-06-29,2.0,3920.0
1640,2021-06-29,2.0,3920.0
1641,2021-06-30,1.1,3996.0
1642,2021-06-30,1.1,3996.0
1643,2021-07-01,0.0,4017.0
1644,2021-07-02,0.0,4065.0
1645,2021-07-05,0.0,4188.0
1646,2021-07-06,0.0,4218.0
1647,2021-07-07,26.1,4216.0
1648,2021-07-08,61.3,4263.0
1649,2021-07-09,17.3,4295.0
1650,2021-07-12,0.0,4473.0
1651,2021-07-13,0.0,4556.0
1652,2021-07-14,0.0,4594.0
1653,2021-07-15,12.3,4612.0
1654,2021-07-16,0.0,4661.0
1655,2021-07-19,0.1,4685.0
1656,2021-07-20,0.0,4671.0
1657,2021-07-21,0.0,4653.0
1658,2021-07-22,0.0,4652.0
1659,2021-07-23,0.0,4617.0
1660,2021-07-26,0.0,4731.0
1661,2021-07-27,0.0,4796.0
1662,2021-07-28,0.0,4785.0
1663,2021-07-29,0.0,4692.0
1664,2021-07-30,0.0,4613.0
1665,2021-08-02,15.8,4447.0
1666,2021-08-03,0.3,4408.0
1667,2021-08-04,0.1,4391.0
1668,2021-08-05,0.0,4470.0
1669,2021-08-06,0.0,4569.0
1670,2021-08-09,0.0,4684.0
1671,2021-08-10,2.1,4631.0
1672,2021-08-11,0.0,4663.0
1673,2021-08-12,0.0,4783.0
1674,2021-08-13,0.0,4929.0
1675,2021-08-17,3.2,5350.0
1676,2021-08-18,0.1,5514.0
1677,2021-08-19,0.0,5646.0
1678,2021-08-20,0.4,5748.0
1679,2021-08-23,21.2,5938.0
1680,2021-08-24,24.9,5967.0
1681,2021-08-25,21.3,6089.0
1682,2021-08-26,0.0,6209.0
1683,2021-08-27,16.8,6241.0
1684,2021-08-30,0.0,6246.0
1685,2021-08-31,13.1,6360.0
1686,2021-09-01,63.7,6584.0
1687,2021-09-02,0.0,6728.0
1688,2021-09-03,0.0,6934.0
1689,2021-09-06,1.5,7285.0
1690,2021-09-07,35.8,7238.0
1691,2021-09-08,1.5,7186.0
1692,2021-09-09,0.0,7146.0
1693,2021-09-10,0.0,7146.0
1694,2021-09-13,0.0,7394.0
1695,2021-09-14,0.0,7524.0
1696,2021-09-15,0.0,7644.0
1697,2021-09-16,0.8,7726.0
1698,2021-09-17,24.0,7875.0
1699,2021-09-23,0.0,7127.0
1700,2021-09-24,0.0,7134.0
1701,2021-09-27,0.3,6834.0
1702,2021-09-28,1.4,6574.0
1703,2021-09-29,35.7,6410.0
1704,2021-09-30,0.0,6405.0
1705,2021-10-01,0.0,6280.0
1706,2021-10-05,0.0,5879.0
1707,2021-10-06,1.9,5714.0
1708,2021-10-07,0.3,5493.0
1709,2021-10-08,0.0,5273.0
1710,2021-10-12,1.3,4908.0
1711,2021-10-13,0.0,4720.0
1712,2021-10-14,0.0,4655.0
1713,2021-10-15,2.8,4650.0
1714,2021-10-18,0.0,4688.0
1715,2021-10-19,0.4,4703.0
1716,2021-10-20,0.0,4695.0
1717,2021-10-21,0.0,4659.0
1718,2021-10-22,0.0,4633.0
1719,2021-10-25,0.0,4651.0
1720,2021-10-26,0.0,4640.0
1721,2021-10-27,0.0,4648.0
1722,2021-10-28,0.0,4695.0
1723,2021-10-29,0.0,4744.0
1724,2021-11-01,0.0,4905.0
1725,2021-11-02,0.0,4982.0
1726,2021-11-03,0.0,5110.0
1727,2021-11-04,0.0,5192.0
1728,2021-11-05,0.0,5230.0
1729,2021-11-08,15.1,5419.0
1730,2021-11-09,7.4,5424.0
1731,2021-11-10,0.1,5379.0
1732,2021-11-11,0.0,5293.0
1733,2021-11-12,0.0,5171.0
1734,2021-11-15,0.0,4793.0
1735,2021-11-16,0.0,4714.0
1736,2021-11-17,0.0,4647.0
1737,2021-11-18,0.0,4575.0
1738,2021-11-19,0.0,4465.0
1739,2021-11-22,0.3,4190.0
1740,2021-11-23,0.0,4083.0
1741,2021-11-24,1.0,3980.0
1742,2021-11-25,0.2,3888.0
1743,2021-11-26,0.0,3797.0
1744,2021-11-29,0.0,3548.0
1745,2021-11-30,23.9,3491.0
1746,2021-12-01,0.0,3417.0
1747,2021-12-02,0.1,3339.0
1748,2021-12-06,0.0,3206.0
1749,2021-12-07,0.0,3195.0
1750,2021-12-08,0.0,3169.0
1751,2021-12-09,0.0,3135.0
1752,2021-12-10,0.0,3111.0
1753,2021-12-13,0.0,3046.0
1754,2021-12-14,0.5,3038.0
1755,2021-12-15,3.8,3046.0
1756,2021-12-16,0.0,3044.0
1757,2021-12-17,0.0,3041.0
1758,2021-12-20,0.0,3133.0
1759,2021-12-21,0.0,3205.0
1760,2021-12-22,0.0,3306.0
1761,2021-12-23,0.0,3424.0
1762,2021-12-24,0.0,3560.0
1763,2021-12-27,0.0,3923.0
1764,2021-12-28,0.0,4062.0
1765,2021-12-29,0.0,4089.0
1766,2021-12-30,0.0,4182.0
1767,2021-12-31,0.0,4305.0
