,date,ondo,price
1539,2021-03-05,5.0,6632.0
1540,2021-03-08,4.5,6098.0
1541,2021-03-09,5.2,5909.0
1542,2021-03-10,5.7,5720.0
1543,2021-03-11,7.6,5686.0
1544,2021-03-12,6.5,5676.0
1545,2021-03-15,8.8,5671.0
1546,2021-03-16,9.5,5748.0
1547,2021-03-17,6.7,5748.0
1548,2021-03-18,9.4,5665.0
1549,2021-03-19,11.5,5611.0
1550,2021-03-22,4.9,5436.0
1551,2021-03-23,6.0,5405.0
1552,2021-03-24,7.3,5455.0
1553,2021-03-25,9.9,5496.0
1554,2021-03-26,10.2,5448.0
1555,2021-03-29,10.4,5192.0
1556,2021-03-30,8.9,5114.0
1557,2021-03-31,11.7,5065.0
1558,2021-04-01,13.1,4987.0
1559,2021-04-02,15.7,4916.0
1560,2021-04-05,7.9,4725.0
1561,2021-04-06,11.4,4687.0
1562,2021-04-07,11.9,4626.0
1563,2021-04-08,9.9,4617.0
1564,2021-04-09,8.1,4608.0
1565,2021-04-12,11.7,4613.0
1566,2021-04-13,10.7,4598.0
1567,2021-04-14,8.1,4545.0
1568,2021-04-15,8.5,4482.0
1569,2021-04-16,8.6,4401.0
1570,2021-04-19,10.6,4206.0
1571,2021-04-20,14.0,4166.0
1572,2021-04-21,17.2,4143.0
1573,2021-04-22,19.2,4147.0
1574,2021-04-23,16.2,4172.0
1575,2021-04-26,12.4,4208.0
1576,2021-04-27,13.7,4247.0
1577,2021-04-28,14.4,4303.0
1578,2021-04-29,13.0,4350.0
1579,2021-04-30,10.2,4435.0
1580,2021-05-03,11.8,4709.0
1581,2021-05-04,14.0,4753.0
1582,2021-05-06,12.3,4694.0
1583,2021-05-07,12.1,4676.0
1584,2021-05-10,9.3,4720.0
1585,2021-05-11,15.3,4639.0
1586,2021-05-12,16.7,4519.0
1587,2021-05-13,19.0,4420.0
1588,2021-05-14,21.3,4348.0
1589,2021-05-17,14.7,4127.0
1590,2021-05-18,17.1,4100.0
1591,2021-05-20,16.6,4124.0
1592,2021-05-21,13.7,4121.0
1593,2021-05-24,18.1,4109.0
1594,2021-05-25,12.1,4122.0
1595,2021-05-26,14.1,4137.0
1596,2021-05-27,13.0,4162.0
1597,2021-05-28,12.7,4172.0
1598,2021-05-31,18.3,4030.0
1599,2021-06-01,19.6,4039.0
1600,2021-06-01,19.6,4039.0
1601,2021-06-02,21.5,4055.0
1602,2021-06-02,21.5,4055.0
1603,2021-06-03,17.4,4095.0
1604,2021-06-03,17.4,4095.0
1605,2021-06-04,16.9,4152.0
1606,2021-06-04,16.9,4152.0
1607,2021-06-07,18.7,4216.0
1608,2021-06-07,18.7,4216.0
1609,2021-06-08,22.2,4163.0
1610,2021-06-08,22.2,4163.0
1611,2021-06-09,23.8,4056.0
1612,2021-06-09,23.8,4056.0
1613,2021-06-10,23.5,3961.0
1614,2021-06-10,23.5,3961.0
1615,2021-06-11,21.1,3940.0
1616,2021-06-11,21.1,3940.0
1617,2021-06-14,23.6,3810.0
1618,2021-06-14,23.6,3810.0
1619,2021-06-15,21.1,3722.0
1620,2021-06-15,21.1,3722.0
1621,2021-06-16,21.0,3692.0
1622,2021-06-16,21.0,3692.0
1623,2021-06-17,19.4,3698.0
1624,2021-06-17,19.4,3698.0
1625,2021-06-18,19.2,3728.0
1626,2021-06-18,19.2,3728.0
1627,2021-06-21,21.7,3726.0
1628,2021-06-21,21.7,3726.0
1629,2021-06-22,20.1,3726.0
1630,2021-06-22,20.1,3726.0
1631,2021-06-23,18.8,3778.0
1632,2021-06-23,18.8,3778.0
1633,2021-06-24,21.2,3796.0
1634,2021-06-24,21.2,3796.0
1635,2021-06-25,23.2,3754.0
1636,2021-06-25,23.2,3754.0
1637,2021-06-28,21.1,3864.0
1638,2021-06-28,21.1,3864.0
1639,2021-06-29,21.9,3920.0
1640,2021-06-29,21.9,3920.0
1641,2021-06-30,22.5,3996.0
1642,2021-06-30,22.5,3996.0
1643,2021-07-01,24.0,4017.0
1644,2021-07-02,22.8,4065.0
1645,2021-07-05,22.1,4188.0
1646,2021-07-06,23.6,4218.0
1647,2021-07-07,24.0,4216.0
1648,2021-07-08,25.1,4263.0
1649,2021-07-09,24.0,4295.0
1650,2021-07-12,24.7,4473.0
1651,2021-07-13,26.7,4556.0
1652,2021-07-14,27.1,4594.0
1653,2021-07-15,24.7,4612.0
1654,2021-07-16,25.1,4661.0
1655,2021-07-19,25.2,4685.0
1656,2021-07-20,26.4,4671.0
1657,2021-07-21,26.6,4653.0
1658,2021-07-22,25.9,4652.0
1659,2021-07-23,26.4,4617.0
1660,2021-07-26,27.1,4731.0
1661,2021-07-27,27.5,4796.0
1662,2021-07-28,27.7,4785.0
1663,2021-07-29,26.8,4692.0
1664,2021-07-30,27.1,4613.0
1665,2021-08-02,25.0,4447.0
1666,2021-08-03,26.1,4408.0
1667,2021-08-04,26.8,4391.0
1668,2021-08-05,27.5,4470.0
1669,2021-08-06,26.6,4569.0
1670,2021-08-09,24.3,4684.0
1671,2021-08-10,22.1,4631.0
1672,2021-08-11,24.7,4663.0
1673,2021-08-12,23.9,4783.0
1674,2021-08-13,23.6,4929.0
1675,2021-08-17,21.1,5350.0
1676,2021-08-18,22.0,5514.0
1677,2021-08-19,21.7,5646.0
1678,2021-08-20,23.5,5748.0
1679,2021-08-23,20.3,5938.0
1680,2021-08-24,22.6,5967.0
1681,2021-08-25,21.4,6089.0
1682,2021-08-26,22.6,6209.0
1683,2021-08-27,20.3,6241.0
1684,2021-08-30,20.0,6246.0
1685,2021-08-31,19.8,6360.0
1686,2021-09-01,19.5,6584.0
1687,2021-09-02,21.2,6728.0
1688,2021-09-03,21.3,6934.0
1689,2021-09-06,20.2,7285.0
1690,2021-09-07,18.5,7238.0
1691,2021-09-08,20.3,7186.0
1692,2021-09-09,21.1,7146.0
1693,2021-09-10,20.6,7146.0
1694,2021-09-13,20.6,7394.0
1695,2021-09-14,19.9,7524.0
1696,2021-09-15,19.2,7644.0
1697,2021-09-16,19.3,7726.0
1698,2021-09-17,17.3,7875.0
1699,2021-09-23,18.2,7127.0
1700,2021-09-24,18.4,7134.0
1701,2021-09-27,18.6,6834.0
1702,2021-09-28,19.9,6574.0
1703,2021-09-29,19.2,6410.0
1704,2021-09-30,19.3,6405.0
1705,2021-10-01,18.7,6280.0
1706,2021-10-05,21.7,5879.0
1707,2021-10-06,18.1,5714.0
1708,2021-10-07,11.27123442808607,5493.0
1709,2021-10-08,17.8,5273.0
1710,2021-10-12,15.2,4908.0
1711,2021-10-13,17.2,4720.0
1712,2021-10-14,16.7,4655.0
1713,2021-10-15,15.9,4650.0
1714,2021-10-18,6.2,4688.0
1715,2021-10-19,8.4,4703.0
1716,2021-10-20,5.8,4695.0
1717,2021-10-21,6.7,4659.0
1718,2021-10-22,6.2,4633.0
1719,2021-10-25,6.7,4651.0
1720,2021-10-26,7.2,4640.0
1721,2021-10-27,9.8,4648.0
1722,2021-10-28,9.1,4695.0
1723,2021-10-29,9.1,4744.0
1724,2021-11-01,8.7,4905.0
1725,2021-11-02,8.3,4982.0
1726,2021-11-03,9.1,5110.0
1727,2021-11-04,8.3,5192.0
1728,2021-11-05,7.9,5230.0
1729,2021-11-08,8.5,5419.0
1730,2021-11-09,3.8,5424.0
1731,2021-11-10,3.1,5379.0
1732,2021-11-11,4.6,5293.0
1733,2021-11-12,2.7,5171.0
1734,2021-11-15,5.2,4793.0
1735,2021-11-16,4.1,4714.0
1736,2021-11-17,3.2,4647.0
1737,2021-11-18,7.8,4575.0
1738,2021-11-19,10.5,4465.0
1739,2021-11-22,3.0,4190.0
1740,2021-11-23,-1.0,4083.0
1741,2021-11-24,0.5,3980.0
1742,2021-11-25,3.5,3888.0
1743,2021-11-26,1.5,3797.0
1744,2021-11-29,1.4,3548.0
1745,2021-11-30,2.6,3491.0
1746,2021-12-01,-2.2,3417.0
1747,2021-12-02,-1.7,3339.0
1748,2021-12-06,1.0,3206.0
1749,2021-12-07,2.1,3195.0
1750,2021-12-08,1.1,3169.0
1751,2021-12-09,1.5,3135.0
1752,2021-12-10,4.5,3111.0
1753,2021-12-13,-5.2,3046.0
1754,2021-12-14,-0.7,3038.0
1755,2021-12-15,2.9,3046.0
1756,2021-12-16,2.4,3044.0
1757,2021-12-17,-4.4,3041.0
1758,2021-12-20,2.8,3133.0
1759,2021-12-21,3.8,3205.0
1760,2021-12-22,-1.5,3306.0
1761,2021-12-23,-1.9,3424.0
1762,2021-12-24,-0.7,3560.0
1763,2021-12-27,-9.4,3923.0
1764,2021-12-28,-4.8,4062.0
1765,2021-12-29,-1.5,4089.0
1766,2021-12-30,-4.0,4182.0
1767,2021-12-31,-7.8,4305.0
