date,place,ondo,price
2019-08-01,100.0,23.7,780
2019-08-02,100.0,23.8,850
2019-08-05,100.0,23.4,830
2019-08-06,100.0,21.3,800
2019-08-07,100.0,22.0,820
2019-08-08,100.0,23.7,940
2019-08-09,100.0,24.0,900
2019-08-12,100.0,24.1,840
2019-08-13,100.0,22.8,820
2019-08-14,100.0,21.5,820
2019-08-16,100.0,21.5,880
2019-08-19,100.0,18.1,820
2019-08-20,100.0,18.6,820
2019-08-21,100.0,20.9,840
2019-08-22,100.0,22.2,880
2019-08-23,100.0,19.6,880
2019-08-26,100.0,18.9,940
2019-08-27,100.0,18.2,960
2019-08-28,100.0,19.9,960
2019-08-29,100.0,18.4,1000
2019-08-30,100.0,18.2,1040
2019-09-02,100.0,17.8,1020
2019-09-03,100.0,16.5,1140
2019-09-04,100.0,18.9,1260
2019-09-05,100.0,20.3,1320
2019-09-06,100.0,20.7,1320
2019-09-09,100.0,20.3,1420
2019-09-10,100.0,18.8,1360
2019-09-11,100.0,16.7,1370
2019-09-16,100.0,14.2,1280
2019-09-17,100.0,14.3,1400
2019-09-18,100.0,15.7,1440
2019-09-19,100.0,14.3,1440
2019-09-20,100.0,13.0,1520
2019-09-23,100.0,10.7,1840
2019-09-24,100.0,12.4,1760
2019-09-25,100.0,12.7,1740
2019-09-26,100.0,14.7,1840
2019-09-27,100.0,14.4,1780
2019-09-30,100.0,14.9,1960
2019-10-01,100.0,15.7,2060
2019-10-02,100.0,16.6,2060
2019-10-04,100.0,15.5,2200
2019-10-07,100.0,10.4,1820
2019-10-08,100.0,10.4,1720
2019-10-10,100.0,9.8,1560
2019-10-11,100.0,11.7,1520
2019-10-14,100.0,9.7,1480
2019-10-15,100.0,6.4,1440
2019-10-16,100.0,8.4,1520
2019-10-17,100.0,8.0,1620
2019-10-18,100.0,10.5,1600
2019-10-21,100.0,8.5,1548
2019-10-22,100.0,8.7,1518
2019-10-23,100.0,9.4,1480
2019-10-24,100.0,11.8,1430
2019-10-25,100.0,11.7,1405
2019-10-28,100.0,6.8,1220
2019-10-29,100.0,8.4,1200
2019-10-30,100.0,6.4,1220
2019-10-31,100.0,10.3,1140
2019-11-01,100.0,9.4,1080
2019-11-04,100.0,5.8,940
2019-11-05,100.0,6.2,940
2019-11-06,100.0,5.8,910
2019-11-07,100.0,5.4,860
2019-11-08,100.0,3.5,880
2019-11-11,100.0,5.9,910
2019-11-12,100.0,3.5,910
2019-11-13,100.0,3.4,910
2019-11-14,100.0,-3.6,930
2019-11-15,100.0,2.0,1000
2019-11-18,100.0,1.8,1100
2019-11-19,100.0,-4.1,1100
2019-11-20,100.0,-3.0,1100
2019-11-21,100.0,-0.9,1060
2019-11-22,100.0,2.9,1020
2019-11-25,100.0,0.6,950
2019-11-26,100.0,1.3,930
2019-11-27,100.0,2.3,890
2019-11-28,100.0,-0.6,940
2019-11-29,100.0,-1.9,950
2019-12-02,100.0,-3.7,960
2019-12-03,100.0,-4.5,920
2019-12-04,100.0,-1.9,980
2019-12-05,100.0,-7.0,990
2019-12-09,100.0,-0.1,1020
2019-12-10,100.0,3.9,960
2019-12-11,100.0,2.6,980
2019-12-12,100.0,-5.1,1000
2019-12-13,100.0,-3.2,970
2019-12-16,100.0,1.7,990
2019-12-17,100.0,5.0,990
2019-12-18,100.0,-0.2,1020
2019-12-19,100.0,-3.1,1000
2019-12-20,100.0,-5.0,1000
2019-12-23,100.0,-1.2,1000
2019-12-24,100.0,-5.2,900
2019-12-26,100.0,-2.9,920
2019-12-27,100.0,-6.3,980
2019-12-30,100.0,0.2,1040
2019-12-31,100.0,-11.1,1160
