date,uga,price
2018-08-30,75.76,2180
2018-08-31,75.85,2020
2018-09-03,76.18,1940
2018-09-04,76.88,1700
2018-09-05,75.83,1640
2018-09-06,75.31,1620
2018-09-07,74.73,1540
2018-09-10,75.83,1520
2018-09-11,76.22,1580
2018-09-12,77.45,1600
2018-09-13,77.2,1560
2018-09-14,76.31,1500
2018-09-17,76.43,1480
2018-09-18,75.85,1440
2018-09-19,77.02,1440
2018-09-20,77.53,1380
2018-09-21,77.35,1400
2018-09-27,80.36,1260
2018-09-28,80.03,1180
2018-10-01,80.83,1100
2018-10-02,82.88,1020
2018-10-04,84.44,870
2018-10-05,83.2,910
2018-10-08,81.61,1000
2018-10-10,83.04,900
2018-10-11,80.66,840
2018-10-12,79.36,810
2018-10-15,79.3,807
2018-10-16,78.83,827
2018-10-17,80.23,810
2018-10-18,78.43,790
2018-10-19,77.88,810
2018-10-22,78.78,820
2018-10-23,77.83,780
2018-10-24,74.42,780
2018-10-25,74.96,780
2018-10-26,75.42,780
2018-10-29,76.01,790
2018-10-30,76.18,780
2018-10-31,75.66,780
2018-11-01,73.38,780
2018-11-02,71.67,790
2018-11-05,71.2,810
2018-11-06,70.34,830
2018-11-07,70.64,810
2018-11-08,71.54,820
2018-11-09,69.36,820
2018-11-12,70.59,760
2018-11-13,68.48,760
2018-11-14,64.46,780
2018-11-15,65.39,780
2018-11-16,66.49,720
2018-11-19,66.17,740
2018-11-20,65.51,720
2018-11-21,62.65,720
2018-11-22,62.44,700
2018-11-23,61.08,750
2018-11-26,59.13,700
2018-11-27,59.07,640
2018-11-28,60.18,660
2018-11-29,58.3,660
2018-11-30,59.02,680
2018-12-03,61.19,663
2018-12-04,61.54,650
2018-12-05,59.81,657
2018-12-06,59.85,670
2018-12-10,60.22,697
2018-12-11,58.37,697
2018-12-12,59.23,697
2018-12-13,58.81,697
2018-12-14,59.67,647
2018-12-17,58.92,610
2018-12-18,57.21,570
2018-12-19,55.05,560
2018-12-20,54.47,560
2018-12-21,53.51,560
2018-12-24,51.515,560
2018-12-26,49.52,580
2018-12-27,53.07,547
2018-12-28,52.86,547
2018-12-31,53.07,553
