구분,01월 02일,01월 03일,01월 04일,01월 05일,01월 08일,01월 09일,01월 10일,01월 11일,01월 12일,01월 15일,01월 16일,01월 17일,01월 18일,01월 19일,01월 22일,01월 23일,01월 24일,01월 25일,01월 26일,01월 29일,01월 30일,01월 31일,02월 01일,02월 02일,02월 05일,02월 06일,02월 07일,02월 08일,02월 09일,02월 12일,02월 13일,02월 14일,02월 19일,02월 20일,02월 21일,02월 22일,02월 23일,02월 26일,02월 27일,02월 28일,03월 02일,03월 05일,03월 06일,03월 07일,03월 08일,03월 09일,03월 12일,03월 13일,03월 14일,03월 15일,03월 16일,03월 19일,03월 20일,03월 21일,03월 22일,03월 23일,03월 26일,03월 27일,03월 28일,03월 29일,03월 30일,04월 02일,04월 03일,04월 04일,04월 05일,04월 06일,04월 09일,04월 10일,04월 11일,04월 12일,04월 13일,04월 16일,04월 17일,04월 18일,04월 19일,04월 20일,04월 23일,04월 24일,04월 25일,04월 26일,04월 27일,04월 30일,05월 02일,05월 03일,05월 04일,05월 08일,05월 09일,05월 10일,05월 11일,05월 14일,05월 15일,05월 16일,05월 17일,05월 18일,05월 21일,05월 23일,05월 24일,05월 25일,05월 28일,05월 29일,05월 30일,05월 31일,06월 01일,06월 04일,06월 05일,06월 07일,06월 08일,06월 11일,06월 12일,06월 14일,06월 15일,06월 18일,06월 19일,06월 20일,06월 21일,06월 22일,06월 25일,06월 26일,06월 27일,06월 28일,06월 29일,07월 02일,07월 03일,07월 04일,07월 05일,07월 06일,07월 09일,07월 10일,07월 11일,07월 12일,07월 13일,07월 16일,07월 17일,07월 18일,07월 19일,07월 20일,07월 23일,07월 24일,07월 25일,07월 26일,07월 27일,07월 30일,07월 31일,08월 01일,08월 02일,08월 03일,08월 06일,08월 07일,08월 08일,08월 09일,08월 10일,08월 13일,08월 14일,08월 16일,08월 17일,08월 20일,08월 21일,08월 22일,08월 23일,08월 24일,08월 27일,08월 28일,08월 29일,08월 30일,08월 31일,09월 03일,09월 04일,09월 05일,09월 06일,09월 07일,09월 10일,09월 11일,09월 12일,09월 13일,09월 14일,09월 17일,09월 18일,09월 19일,09월 20일,09월 21일,09월 27일,09월 28일,10월 01일,10월 02일,10월 04일,10월 05일,10월 08일,10월 10일,10월 11일,10월 12일,10월 15일,10월 16일,10월 17일,10월 18일,10월 19일,10월 22일,10월 23일,10월 24일,10월 25일,10월 26일,10월 29일,10월 30일,10월 31일,11월 01일,11월 02일,11월 05일,11월 06일,11월 07일,11월 08일,11월 09일,11월 12일,11월 13일,11월 14일,11월 15일,11월 16일,11월 19일,11월 20일,11월 21일,11월 22일,11월 23일,11월 26일,11월 27일,11월 28일,11월 29일,11월 30일,12월 03일,12월 04일,12월 05일,12월 06일,12월 10일,12월 11일,12월 12일,12월 13일,12월 14일,12월 17일,12월 18일,12월 19일,12월 20일,12월 21일,12월 24일,12월 26일,12월 27일,12월 28일,12월 31일
평균,432,459,468,468,468,469,461,471,451,440,450,450,440,440,440,440,440,440,440,480,525,575,575,670,830,930,950,970,930,880,830,820,810,810,800,810,810,810,820,880,980,940,910,890,900,880,950,990,880,890,900,880,890,940,"1,010",970,990,990,970,920,900,890,880,880,870,910,980,980,980,950,940,940,"1,010","1,010","1,000","1,010","1,070","1,070","1,170","1,230","1,240","1,270","1,310","1,290","1,340","1,330","1,260","1,260","1,260","1,225","1,285","1,280","1,270","1,210","1,125","1,030",995,955,935,935,935,940,710,690,710,730,730,710,710,656,653,620,620,630,620,620,600,650,710,720,710,730,720,690,660,630,650,660,740,720,720,790,830,870,920,960,990,980,990,"1,080","1,270","1,290","1,266","1,260","1,270","1,240","1,370","1,360","1,430","1,350","1,330","1,270","1,220","1,220","1,230","1,180","1,210","1,320","1,490","1,670","1,480","1,640","1,540","1,460","1,420","1,350","1,380","1,330","1,310","1,290","1,270","1,260","1,290","1,290","1,270","1,280","1,220","1,230","1,290","1,350","1,330","1,230","1,100",980,860,940,920,860,820,820,740,740,700,740,730,670,650,620,560,520,545,530,540,525,520,510,500,490,490,490,490,470,470,470,450,440,430,390,380,420,420,385,360,350,360,410,410,410,420,430,430,430,420,400,425,425,420,395,380,380,375,380,380,380
