구분,01월 02일,01월 03일,01월 04일,01월 07일,01월 08일,01월 09일,01월 10일,01월 11일,01월 14일,01월 15일,01월 16일,01월 17일,01월 18일,01월 21일,01월 22일,01월 23일,01월 24일,01월 25일,01월 28일,01월 29일,01월 30일,01월 31일,02월 01일,02월 07일,02월 08일,02월 11일,02월 12일,02월 13일,02월 14일,02월 15일,02월 18일,02월 19일,02월 20일,02월 21일,02월 22일,02월 25일,02월 26일,02월 27일,02월 28일,03월 04일,03월 05일,03월 06일,03월 07일,03월 08일,03월 11일,03월 12일,03월 13일,03월 14일,03월 15일,03월 18일,03월 19일,03월 20일,03월 21일,03월 22일,03월 25일,03월 26일,03월 27일,03월 28일,03월 29일,04월 01일,04월 02일,04월 03일,04월 04일,04월 05일,04월 08일,04월 09일,04월 10일,04월 11일,04월 12일,04월 15일,04월 16일,04월 17일,04월 18일,04월 19일,04월 22일,04월 23일,04월 24일,04월 25일,04월 26일,04월 29일,04월 30일,05월 02일,05월 03일,05월 07일,05월 08일,05월 09일,05월 10일,05월 13일,05월 14일,05월 15일,05월 16일,05월 17일,05월 20일,05월 21일,05월 22일,05월 23일,05월 24일,05월 27일,05월 28일,05월 29일,05월 30일,05월 31일,06월 03일,06월 04일,06월 05일,06월 07일,06월 10일,06월 11일,06월 12일,06월 13일,06월 14일,06월 17일,06월 18일,06월 19일,06월 20일,06월 21일,06월 24일,06월 25일,06월 26일,06월 27일,06월 28일,07월 01일,07월 02일,07월 03일,07월 04일,07월 05일,07월 08일,07월 09일,07월 10일,07월 11일,07월 12일,07월 15일,07월 16일,07월 17일,07월 18일,07월 19일,07월 22일,07월 23일,07월 24일,07월 25일,07월 26일,07월 29일,07월 30일,07월 31일,08월 01일,08월 02일,08월 05일,08월 06일,08월 07일,08월 08일,08월 09일,08월 12일,08월 13일,08월 14일,08월 16일,08월 19일,08월 20일,08월 21일,08월 22일,08월 23일,08월 26일,08월 27일,08월 28일,08월 29일,08월 30일,09월 02일,09월 03일,09월 04일,09월 05일,09월 06일,09월 09일,09월 10일,09월 11일,09월 16일,09월 17일,09월 18일,09월 19일,09월 20일,09월 23일,09월 24일,09월 25일,09월 26일,09월 27일,09월 30일,10월 01일,10월 02일,10월 04일,10월 07일,10월 08일,10월 10일,10월 11일,10월 14일,10월 15일,10월 16일,10월 17일,10월 18일,10월 21일,10월 22일,10월 23일,10월 24일,10월 25일,10월 28일,10월 29일,10월 30일,10월 31일,11월 01일,11월 04일,11월 05일,11월 06일,11월 07일,11월 08일,11월 11일,11월 12일,11월 13일,11월 14일,11월 15일,11월 18일,11월 19일,11월 20일,11월 21일,11월 22일,11월 25일,11월 26일,11월 27일,11월 28일,11월 29일,12월 02일,12월 03일,12월 04일,12월 05일,12월 09일,12월 10일,12월 11일,12월 12일,12월 13일,12월 16일,12월 17일,12월 18일,12월 19일,12월 20일,12월 23일,12월 24일,12월 26일,12월 27일,12월 30일,12월 31일
평균,400,410,470,450,410,370,375,375,357,360,358,358,368,378,390,405,400,405,405,440,440,440,430,430,394,406,406,416,406,405,410,440,415,415,418,433,418,408,408,410,380,380,380,390,385,410,412,412,390,380,370,360,360,360,360,360,360,360,360,385,395,378,357,363,358,358,358,388,428,428,410,405,405,414,414,414,419,410,455,485,480,488,485,503,488,485,478,478,458,465,460,460,449,415,402,415,412,438,429,433,433,433,400,430,430,487,487,487,490,470,470,430,430,430,430,445,460,460,440,490,510,460,460,450,440,440,460,480,510,640,595,500,490,465,440,460,520,450,440,410,400,398,380,380,405,465,445,410,420,430,410,440,430,440,440,480,495,495,515,520,510,500,510,520,540,560,560,640,730,700,670,650,670,640,620,620,620,655,690,715,695,690,640,740,860,920,"1,160","1,050","1,050",955,910,940,940,"1,060","1,010",990,"1,060","1,070","1,050","1,100","1,110","1,055","1,030","1,050","1,085","1,040","1,045","1,010","1,040","1,030","1,025",995,995,980,990,"1,030","1,070","1,070","1,070","1,050","1,060","1,030","1,020","1,000","1,000","1,000","1,050","1,070","1,070","1,090","1,200","1,300","1,370","1,370","1,310","1,330","1,390","1,350","1,300","1,280","1,335","1,330","1,295","1,270","1,289","1,330"
