,date,ondo,price
891,2018-07-30,29.8,666.0
892,2018-07-31,30.2,670.0
893,2018-08-01,30.4,670.0
894,2018-08-02,31.5,670.0
895,2018-08-03,29.9,700.0
896,2018-08-06,30.4,730.0
897,2018-08-07,29.5,730.0
898,2018-08-08,30.3,770.0
899,2018-08-09,30.0,760.0
900,2018-08-10,29.7,780.0
901,2018-08-13,30.6,810.0
902,2018-08-14,30.7,780.0
903,2018-08-16,30.0,790.0
904,2018-08-17,27.2,790.0
905,2018-08-20,27.9,810.0
906,2018-08-21,28.7,810.0
907,2018-08-22,30.0,810.0
908,2018-08-23,26.0,790.0
909,2018-08-24,26.1,790.0
910,2018-08-27,27.0,810.0
911,2018-08-28,27.8,790.0
912,2018-08-29,28.0,790.0
913,2018-08-30,28.2,790.0
914,2018-08-31,26.0,750.0
915,2018-09-03,26.3,780.0
916,2018-09-04,24.5,770.0
917,2018-09-05,25.2,770.0
918,2018-09-06,24.1,780.0
919,2018-09-07,21.9,800.0
920,2018-09-10,22.4,810.0
921,2018-09-11,22.0,810.0
922,2018-09-12,23.3,790.0
923,2018-09-13,22.6,790.0
924,2018-09-14,23.3,790.0
925,2018-09-17,23.0,790.0
926,2018-09-18,22.7,790.0
927,2018-09-19,20.5,760.0
928,2018-09-20,21.7,760.0
929,2018-09-21,21.4,760.0
930,2018-09-27,19.9,750.0
931,2018-09-28,21.1,760.0
932,2018-10-01,19.3,760.0
933,2018-10-02,18.6,740.0
934,2018-10-04,20.0,740.0
935,2018-10-05,18.4,740.0
936,2018-10-08,16.7,740.0
937,2018-10-10,15.7,740.0
938,2018-10-11,13.2,720.0
939,2018-10-12,13.5,720.0
940,2018-10-15,16.1,740.0
941,2018-10-16,15.1,740.0
942,2018-10-17,15.3,725.0
943,2018-10-18,14.1,715.0
944,2018-10-19,13.5,725.0
945,2018-10-22,14.8,725.0
946,2018-10-23,15.5,705.0
947,2018-10-24,14.6,705.0
948,2018-10-25,15.3,680.0
949,2018-10-26,15.2,680.0
950,2018-10-29,14.0,680.0
951,2018-10-30,10.9,690.0
952,2018-10-31,10.1,700.0
953,2018-11-01,10.6,710.0
954,2018-11-02,12.1,710.0
955,2018-11-05,12.7,710.0
956,2018-11-06,13.4,730.0
957,2018-11-07,13.8,730.0
958,2018-11-08,15.6,730.0
959,2018-11-09,13.3,720.0
960,2018-11-12,10.5,720.0
961,2018-11-13,10.1,720.0
962,2018-11-14,10.4,720.0
963,2018-11-15,12.2,740.0
964,2018-11-16,11.5,690.0
965,2018-11-19,9.7,690.0
966,2018-11-20,9.2,705.0
967,2018-11-21,9.0,685.0
968,2018-11-22,6.5,685.0
969,2018-11-23,6.7,665.0
970,2018-11-26,9.7,665.0
971,2018-11-27,11.0,665.0
972,2018-11-28,8.2,665.0
973,2018-11-29,8.9,665.0
974,2018-11-30,8.2,665.0
975,2018-12-03,15.7,660.0
976,2018-12-04,10.2,680.0
977,2018-12-05,4.8,670.0
978,2018-12-06,4.8,670.0
979,2018-12-10,-0.1,670.0
980,2018-12-11,2.0,670.0
981,2018-12-12,2.5,670.0
982,2018-12-13,3.7,670.0
983,2018-12-14,1.2,670.0
984,2018-12-17,6.7,670.0
985,2018-12-18,6.0,660.0
986,2018-12-19,8.8,660.0
987,2018-12-20,8.7,650.0
988,2018-12-21,8.3,650.0
989,2018-12-24,2.7,650.0
990,2018-12-26,3.6,650.0
991,2018-12-27,-1.8,650.0
992,2018-12-28,-3.9,640.0
993,2018-12-31,-1.1,640.0
994,2019-01-02,1.3,640.0
995,2019-01-03,0.8,640.0
996,2019-01-04,0.4,650.0
997,2019-01-07,1.6,650.0
998,2019-01-08,1.8,640.0
999,2019-01-09,-0.8,640.0
1000,2019-01-10,2.0,600.0
1001,2019-01-11,3.6,600.0
1002,2019-01-14,2.9,610.0
1003,2019-01-15,2.6,610.0
1004,2019-01-16,-0.8,623.0
1005,2019-01-17,2.5,623.0
1006,2019-01-18,2.8,623.0
1007,2019-01-21,3.6,623.0
1008,2019-01-22,5.0,594.0
1009,2019-01-23,4.9,594.0
1010,2019-01-24,2.4,594.0
1011,2019-01-25,1.4,594.0
1012,2019-01-28,4.5,594.0
1013,2019-01-29,1.4,594.0
1014,2019-01-30,3.4,594.0
1015,2019-01-31,0.9,604.0
1016,2019-02-01,1.4,604.0
1017,2019-02-07,1.8,594.0
1018,2019-02-08,-1.4,584.0
1019,2019-02-11,0.4,584.0
1020,2019-02-12,1.7,594.0
1021,2019-02-13,1.5,594.0
1022,2019-02-14,1.0,594.0
1023,2019-02-15,2.2,594.0
1024,2019-02-18,2.0,604.0
1025,2019-02-19,3.5,604.0
1026,2019-02-20,3.1,624.0
1027,2019-02-21,3.1,624.0
1028,2019-02-22,3.8,624.0
1029,2019-02-25,5.0,614.0
1030,2019-02-26,4.9,614.0
1031,2019-02-27,6.7,614.0
1032,2019-02-28,6.6,624.0
1033,2019-03-04,7.5,624.0
1034,2019-03-05,7.3,644.0
1035,2019-03-06,8.9,670.0
1036,2019-03-07,5.7,670.0
1037,2019-03-08,5.3,650.0
1038,2019-03-11,6.6,650.0
1039,2019-03-12,6.2,660.0
1040,2019-03-13,5.9,660.0
1041,2019-03-14,7.8,660.0
1042,2019-03-15,7.8,660.0
1043,2019-03-18,7.8,660.0
1044,2019-03-19,9.5,670.0
1045,2019-03-20,11.9,685.0
1046,2019-03-21,7.8,675.0
1047,2019-03-22,4.6,675.0
1048,2019-03-25,7.3,710.0
1049,2019-03-26,11.2,700.0
1050,2019-03-27,13.2,700.0
1051,2019-03-28,9.9,720.0
1052,2019-03-29,9.9,720.0
1053,2019-04-01,7.9,735.0
1054,2019-04-02,7.6,780.0
1055,2019-04-03,7.4,800.0
1056,2019-04-04,8.8,790.0
1057,2019-04-05,10.5,762.0
1058,2019-04-08,11.1,825.0
1059,2019-04-09,10.2,905.0
1060,2019-04-10,7.7,915.0
1061,2019-04-11,9.2,1013.0
1062,2019-04-12,10.4,1058.0
1063,2019-04-15,10.7,983.0
1064,2019-04-16,14.8,973.0
1065,2019-04-17,15.2,948.0
1066,2019-04-18,15.5,1068.0
1067,2019-04-19,15.1,1040.0
1068,2019-04-22,19.0,960.0
1069,2019-04-23,17.0,880.0
1070,2019-04-24,16.6,880.0
1071,2019-04-25,13.9,860.0
1072,2019-04-26,9.9,860.0
1073,2019-04-29,12.5,810.0
1074,2019-04-30,13.5,830.0
1075,2019-05-02,14.1,830.0
1076,2019-05-03,15.8,880.0
1077,2019-05-07,13.4,840.0
1078,2019-05-08,15.0,830.0
1079,2019-05-09,15.9,780.0
1080,2019-05-10,16.3,740.0
1081,2019-05-13,19.5,665.0
1082,2019-05-14,20.3,640.0
1083,2019-05-15,21.2,615.0
1084,2019-05-16,22.5,605.0
1085,2019-05-17,21.1,600.0
1086,2019-05-20,16.1,590.0
1087,2019-05-21,17.1,590.0
1088,2019-05-22,19.7,570.0
1089,2019-05-23,20.3,570.0
1090,2019-05-24,22.2,590.0
1091,2019-05-27,17.8,580.0
1092,2019-05-28,17.4,565.0
1093,2019-05-29,18.9,555.0
1094,2019-05-30,20.0,575.0
1095,2019-05-31,17.1,600.0
1096,2019-06-03,21.7,610.0
1097,2019-06-04,22.0,600.0
1098,2019-06-05,21.5,570.0
1099,2019-06-07,19.1,560.0
1100,2019-06-10,19.7,560.0
1101,2019-06-11,19.4,560.0
1102,2019-06-12,20.2,510.0
1103,2019-06-13,20.6,495.0
1104,2019-06-14,19.5,455.0
1105,2019-06-17,20.8,420.0
1106,2019-06-18,21.3,420.0
1107,2019-06-19,22.2,420.0
1108,2019-06-20,22.4,425.0
1109,2019-06-21,22.1,425.0
1110,2019-06-24,22.4,435.0
1111,2019-06-25,23.9,435.0
1112,2019-06-26,21.3,435.0
1113,2019-06-27,23.4,430.0
1114,2019-06-28,23.0,450.0
1115,2019-07-01,22.0,440.0
1116,2019-07-02,23.0,440.0
1117,2019-07-03,23.0,440.0
1118,2019-07-04,23.9,420.0
1119,2019-07-05,24.9,420.0
1120,2019-07-08,23.3,420.0
1121,2019-07-09,23.0,420.0
1122,2019-07-10,21.5,420.0
1123,2019-07-11,21.7,420.0
1124,2019-07-12,22.9,415.0
1125,2019-07-15,24.5,420.0
1126,2019-07-16,24.9,420.0
1127,2019-07-17,24.9,420.0
1128,2019-07-18,23.6,420.0
1129,2019-07-19,24.5,420.0
1130,2019-07-22,25.6,430.0
1131,2019-07-23,26.9,430.0
1132,2019-07-24,26.5,420.0
1133,2019-07-25,27.3,415.0
1134,2019-07-26,27.1,410.0
1135,2019-07-29,28.0,420.0
1136,2019-07-30,28.4,420.0
1137,2019-07-31,28.9,420.0
1138,2019-08-01,28.4,450.0
1139,2019-08-02,28.5,470.0
1140,2019-08-05,28.3,460.0
1141,2019-08-06,28.7,480.0
1142,2019-08-07,28.6,470.0
1143,2019-08-08,29.9,500.0
1144,2019-08-09,29.8,500.0
1145,2019-08-12,27.7,515.0
1146,2019-08-13,29.1,515.0
1147,2019-08-14,28.3,525.0
1148,2019-08-16,25.8,515.0
1149,2019-08-19,25.9,500.0
1150,2019-08-20,27.6,505.0
1151,2019-08-21,28.0,505.0
1152,2019-08-22,27.2,510.0
1153,2019-08-23,25.9,510.0
1154,2019-08-26,25.3,510.0
1155,2019-08-27,24.1,510.0
1156,2019-08-28,24.3,510.0
1157,2019-08-29,23.1,510.0
1158,2019-08-30,23.8,520.0
1159,2019-09-02,21.9,520.0
1160,2019-09-03,23.8,510.0
1161,2019-09-04,24.8,505.0
1162,2019-09-05,24.2,515.0
1163,2019-09-06,25.7,525.0
1164,2019-09-09,25.0,560.0
1165,2019-09-10,26.2,550.0
1166,2019-09-11,25.1,550.0
1167,2019-09-16,23.9,540.0
1168,2019-09-17,23.8,580.0
1169,2019-09-18,21.6,570.0
1170,2019-09-19,20.3,570.0
1171,2019-09-20,21.8,550.0
1172,2019-09-23,19.6,550.0
1173,2019-09-24,19.3,550.0
1174,2019-09-25,20.2,550.0
1175,2019-09-26,22.0,515.0
1176,2019-09-27,23.6,515.0
1177,2019-09-30,22.4,510.0
1178,2019-10-01,21.3,510.0
1179,2019-10-02,21.5,500.0
1180,2019-10-04,21.8,505.0
1181,2019-10-07,17.7,505.0
1182,2019-10-08,17.5,515.0
1183,2019-10-10,16.9,515.0
1184,2019-10-11,18.7,515.0
1185,2019-10-14,15.7,535.0
1186,2019-10-15,14.3,530.0
1187,2019-10-16,15.8,530.0
1188,2019-10-17,15.9,530.0
1189,2019-10-18,17.3,530.0
1190,2019-10-21,17.3,520.0
1191,2019-10-22,17.8,520.0
1192,2019-10-23,17.9,510.0
1193,2019-10-24,18.2,510.0
1194,2019-10-25,17.8,510.0
1195,2019-10-28,13.8,535.0
1196,2019-10-29,15.4,535.0
1197,2019-10-30,14.1,535.0
1198,2019-10-31,15.1,535.0
1199,2019-11-01,15.4,535.0
1200,2019-11-04,13.2,535.0
1201,2019-11-05,12.8,560.0
1202,2019-11-06,13.0,560.0
1203,2019-11-07,12.4,560.0
1204,2019-11-08,9.0,585.0
1205,2019-11-11,13.0,585.0
1206,2019-11-12,11.0,590.0
1207,2019-11-13,10.4,590.0
1208,2019-11-14,5.6,590.0
1209,2019-11-15,9.1,590.0
1210,2019-11-18,9.3,600.0
1211,2019-11-19,6.8,645.0
1212,2019-11-20,4.6,645.0
1213,2019-11-21,7.3,645.0
1214,2019-11-22,12.8,635.0
1215,2019-11-25,5.1,660.0
1216,2019-11-26,7.3,635.0
1217,2019-11-27,6.8,640.0
1218,2019-11-28,5.2,660.0
1219,2019-11-29,4.6,660.0
1220,2019-12-02,5.3,720.0
1221,2019-12-03,5.3,710.0
1222,2019-12-04,6.6,720.0
1223,2019-12-05,2.3,740.0
1224,2019-12-09,5.3,750.0
1225,2019-12-10,10.0,790.0
1226,2019-12-11,8.6,780.0
1227,2019-12-12,4.1,760.0
1228,2019-12-13,3.2,745.0
1229,2019-12-16,10.7,765.0
1230,2019-12-17,9.3,765.0
1231,2019-12-18,5.2,765.0
1232,2019-12-19,3.6,750.0
1233,2019-12-20,3.3,740.0
1234,2019-12-23,5.6,710.0
1235,2019-12-24,4.0,710.0
1236,2019-12-26,4.9,730.0
1237,2019-12-27,3.0,780.0
1238,2019-12-30,6.4,770.0
1239,2019-12-31,-2.0,770.0
1240,2020-01-02,2.6,775.0
1241,2020-01-03,3.9,810.0
1242,2020-01-06,7.5,870.0
1243,2020-01-07,13.0,930.0
1244,2020-01-08,4.2,955.0
1245,2020-01-09,3.2,945.0
1246,2020-01-10,1.5,955.0
1247,2020-01-13,2.1,960.0
1248,2020-01-14,1.1,960.0
1249,2020-01-15,0.3,960.0
1250,2020-01-16,1.1,950.0
1251,2020-01-17,1.5,950.0
1252,2020-01-20,4.0,950.0
1253,2020-01-21,2.2,950.0
1254,2020-01-22,4.9,960.0
1255,2020-01-23,5.0,950.0
1256,2020-01-28,4.4,938.0
1257,2020-01-29,5.5,940.0
1258,2020-01-30,4.7,940.0
1259,2020-01-31,3.3,930.0
1260,2020-02-03,1.6,930.0
1261,2020-02-04,0.4,920.0
1262,2020-02-05,-2.5,910.0
1263,2020-02-06,-3.9,910.0
1264,2020-02-07,-0.5,910.0
1265,2020-02-10,4.9,910.0
1266,2020-02-11,6.7,925.0
1267,2020-02-12,9.1,915.0
1268,2020-02-13,6.5,900.0
1269,2020-02-14,7.6,945.0
1270,2020-02-17,-2.0,985.0
1271,2020-02-18,0.5,1025.0
1272,2020-02-19,2.9,1110.0
1273,2020-02-20,5.1,1150.0
1274,2020-02-21,8.5,1213.0
1275,2020-02-24,8.1,1288.0
1276,2020-02-25,11.2,1350.0
1277,2020-02-26,6.6,1488.0
1278,2020-02-27,5.6,1600.0
1279,2020-02-28,6.3,1625.0
1280,2020-03-02,4.0,1450.0
1281,2020-03-03,5.2,1325.0
1282,2020-03-04,3.9,1275.0
1283,2020-03-05,2.2,1250.0
1284,2020-03-06,3.3,1225.0
1285,2020-03-09,8.3,1170.0
1286,2020-03-10,5.6,1160.0
1287,2020-03-11,4.6,1220.0
1288,2020-03-12,6.3,1220.0
1289,2020-03-13,5.6,1220.0
1290,2020-03-16,4.3,1180.0
1291,2020-03-17,8.3,1180.0
1292,2020-03-18,10.8,1140.0
1293,2020-03-19,9.3,1080.0
1294,2020-03-20,8.9,1060.0
1295,2020-03-23,8.6,1040.0
1296,2020-03-24,9.0,1040.0
1297,2020-03-25,13.0,1040.0
1298,2020-03-26,14.0,1060.0
1299,2020-03-27,8.4,1080.0
1300,2020-03-30,9.7,1210.0
1301,2020-03-31,9.6,1190.0
1302,2020-04-01,9.1,1210.0
1303,2020-04-02,9.6,1235.0
1304,2020-04-03,9.1,1245.0
1305,2020-04-06,7.9,1260.0
1306,2020-04-07,10.2,1310.0
1307,2020-04-08,9.2,1255.0
1308,2020-04-09,8.5,1205.0
1309,2020-04-10,9.6,1180.0
1310,2020-04-13,8.4,1260.0
1311,2020-04-14,10.9,1210.0
1312,2020-04-16,13.0,1150.0
1313,2020-04-17,12.7,1140.0
1314,2020-04-20,11.0,1220.0
1315,2020-04-21,9.4,1220.0
1316,2020-04-22,8.4,1190.0
1317,2020-04-23,8.9,1120.0
1318,2020-04-24,10.5,1110.0
1319,2020-04-27,11.4,1030.0
1320,2020-04-28,12.4,1020.0
1321,2020-04-29,13.9,990.0
1322,2020-05-04,16.0,1040.0
1323,2020-05-06,18.3,1010.0
1324,2020-05-07,18.0,1010.0
1325,2020-05-08,17.9,1010.0
1326,2020-05-11,14.9,950.0
1327,2020-05-12,15.0,970.0
1328,2020-05-13,16.1,1030.0
1329,2020-05-14,19.0,1150.0
1330,2020-05-15,18.1,1170.0
1331,2020-05-18,18.3,1050.0
1332,2020-05-19,13.9,1050.0
1333,2020-05-20,15.3,1030.0
1334,2020-05-21,16.9,1030.0
1335,2020-05-22,18.4,1030.0
1336,2020-05-25,16.4,960.0
1337,2020-05-26,17.6,950.0
1338,2020-05-27,18.1,930.0
1339,2020-05-28,17.3,880.0
1340,2020-05-29,18.9,810.0
1341,2020-06-01,19.1,730.0
1342,2020-06-02,19.8,720.0
1343,2020-06-02,19.8,720.0
1344,2020-06-03,21.2,740.0
1345,2020-06-03,21.2,740.0
1346,2020-06-04,21.9,690.0
1347,2020-06-04,21.9,690.0
1348,2020-06-05,21.5,700.0
1349,2020-06-05,21.5,700.0
1350,2020-06-08,24.6,680.0
1351,2020-06-08,24.6,680.0
1352,2020-06-09,25.8,660.0
1353,2020-06-09,25.8,660.0
1354,2020-06-10,24.7,640.0
1355,2020-06-10,24.7,640.0
1356,2020-06-11,23.7,640.0
1357,2020-06-11,23.7,640.0
1358,2020-06-12,22.7,640.0
1359,2020-06-12,22.7,640.0
1360,2020-06-15,21.8,710.0
1361,2020-06-15,21.8,710.0
1362,2020-06-16,22.7,710.0
1363,2020-06-16,22.7,710.0
1364,2020-06-17,21.1,720.0
1365,2020-06-17,21.1,720.0
1366,2020-06-18,18.4,730.0
1367,2020-06-18,18.4,730.0
1368,2020-06-19,20.9,730.0
1369,2020-06-19,20.9,730.0
1370,2020-06-22,22.6,724.0
1371,2020-06-22,22.6,724.0
1372,2020-06-23,24.4,734.0
1373,2020-06-23,24.4,734.0
1374,2020-06-24,23.0,706.0
1375,2020-06-24,23.0,706.0
1376,2020-06-25,21.8,708.0
1377,2020-06-25,21.8,708.0
1378,2020-06-26,22.5,723.0
1379,2020-06-26,22.5,723.0
1380,2020-06-29,20.9,707.0
1381,2020-06-29,20.9,707.0
1382,2020-06-30,20.1,682.0
1383,2020-06-30,20.1,682.0
1384,2020-07-01,21.8,682.0
1385,2020-07-02,23.0,682.0
1386,2020-07-03,20.3,705.0
1387,2020-07-06,22.7,735.0
1388,2020-07-07,23.3,735.0
1389,2020-07-08,23.2,735.0
1390,2020-07-09,24.1,727.0
1391,2020-07-10,23.1,727.0
1392,2020-07-13,22.1,762.0
1393,2020-07-14,19.9,770.0
1394,2020-07-15,20.8,770.0
1395,2020-07-16,22.1,765.0
1396,2020-07-17,22.8,765.0
1397,2020-07-20,24.0,765.0
1398,2020-07-21,23.4,815.0
1399,2020-07-22,22.5,845.0
1400,2020-07-23,23.3,845.0
1401,2020-07-24,20.6,845.0
1402,2020-07-27,23.0,890.0
1403,2020-07-28,25.2,895.0
1404,2020-07-29,26.5,961.0
1405,2020-07-30,26.8,1018.0
1406,2020-07-31,27.0,1023.0
1407,2020-08-03,28.0,1043.0
1408,2020-08-04,28.6,1033.0
1409,2020-08-05,28.1,1023.0
1410,2020-08-06,26.6,1011.0
1411,2020-08-07,25.9,986.0
1412,2020-08-10,27.8,1011.0
1413,2020-08-11,27.9,1011.0
1414,2020-08-12,28.4,1011.0
1415,2020-08-13,28.1,1039.0
1416,2020-08-14,28.7,1039.0
1417,2020-08-18,27.5,1019.0
1418,2020-08-19,27.2,1029.0
1419,2020-08-20,27.0,1029.0
1420,2020-08-21,27.3,1029.0
1421,2020-08-24,28.4,1024.0
1422,2020-08-25,29.5,1025.0
1423,2020-08-26,27.0,1025.0
1424,2020-08-27,27.7,1035.0
1425,2020-08-28,28.3,1035.0
1426,2020-08-31,27.9,1035.0
1427,2020-09-01,27.2,1109.0
1428,2020-09-02,25.2,1099.0
1429,2020-09-03,23.9,1139.0
1430,2020-09-04,24.3,1169.0
1431,2020-09-07,21.3,1169.0
1432,2020-09-08,24.6,1179.0
1433,2020-09-09,22.6,1192.0
1434,2020-09-10,23.6,1222.0
1435,2020-09-11,21.3,1232.0
1436,2020-09-14,22.0,1232.0
1437,2020-09-15,23.0,1196.0
1438,2020-09-16,23.0,1186.0
1439,2020-09-17,21.6,1196.0
1440,2020-09-18,20.4,1186.0
1441,2020-09-21,20.0,1196.0
1442,2020-09-22,19.9,1186.0
1443,2020-09-23,19.7,1186.0
1444,2020-09-24,21.0,1186.0
1445,2020-09-25,21.4,1186.0
1446,2020-09-28,20.3,1186.0
1447,2020-09-29,19.6,1186.0
1448,2020-10-05,16.1,1186.0
1449,2020-10-06,15.9,1199.0
1450,2020-10-07,17.2,1241.0
1451,2020-10-08,18.6,1241.0
1452,2020-10-12,18.1,1241.0
1453,2020-10-13,15.4,1241.0
1454,2020-10-14,15.7,1241.0
1455,2020-10-15,14.1,1194.0
1456,2020-10-16,14.4,1116.0
1457,2020-10-19,15.5,1116.0
1458,2020-10-20,16.3,1126.0
1459,2020-10-21,14.8,1126.0
1460,2020-10-22,14.6,1136.0
1461,2020-10-23,12.7,1136.0
1462,2020-10-26,13.9,1176.0
1463,2020-10-27,14.3,1176.0
1464,2020-10-28,15.1,1182.0
1465,2020-10-29,12.5,1227.0
1466,2020-10-30,12.7,1261.0
1467,2020-11-02,13.5,1251.0
1468,2020-11-03,10.3,1261.0
1469,2020-11-04,9.0,1261.0
1470,2020-11-05,10.8,1251.0
1471,2020-11-06,13.7,1261.0
1472,2020-11-09,9.0,1266.0
1473,2020-11-10,9.9,1271.0
1474,2020-11-11,10.8,1261.0
1475,2020-11-12,11.6,1261.0
1476,2020-11-13,11.4,1261.0
1477,2020-11-16,13.9,1261.0
1478,2020-11-17,18.2,1261.0
1479,2020-11-18,20.6,1226.0
1480,2020-11-19,17.4,1226.0
1481,2020-11-20,9.7,1236.0
1482,2020-11-23,7.1,1342.0
1483,2020-11-24,6.9,1332.0
1484,2020-11-25,8.4,1332.0
1485,2020-11-26,9.3,1332.0
1486,2020-11-27,8.4,1332.0
1487,2020-11-30,4.8,1332.0
1488,2020-12-01,4.0,1332.0
1489,2020-12-02,4.7,1332.0
1490,2020-12-03,4.9,1316.0
1491,2020-12-07,6.2,1316.0
1492,2020-12-08,3.5,1336.0
1493,2020-12-09,3.9,1296.0
1494,2020-12-10,6.5,1294.0
1495,2020-12-11,7.8,1294.0
1496,2020-12-14,-2.6,1304.0
1497,2020-12-15,-3.5,1354.0
1498,2020-12-16,-2.6,1354.0
1499,2020-12-17,-0.2,1364.0
1500,2020-12-18,2.7,1364.0
1501,2020-12-21,2.7,1364.0
1502,2020-12-22,4.7,1379.0
1503,2020-12-23,5.4,1449.0
1504,2020-12-24,5.9,1449.0
1505,2020-12-28,6.0,1449.0
1506,2020-12-29,3.5,1456.0
1507,2020-12-30,-3.0,1466.0
1508,2020-12-31,-2.9,1466.0
1509,2021-01-05,0.7,1548.0
1510,2021-01-06,-2.3,1679.0
1511,2021-01-07,-7.5,1729.0
1512,2021-01-08,-9.9,1729.0
1513,2021-01-11,-1.5,1771.0
1514,2021-01-12,1.0,1828.0
1515,2021-01-13,6.2,1908.0
1516,2021-01-14,6.6,1928.0
1517,2021-01-15,9.3,1928.0
1518,2021-01-18,2.6,1928.0
1519,2021-01-19,-1.5,1948.0
1520,2021-01-20,5.2,1918.0
1521,2021-01-21,8.9,1921.0
1522,2021-01-22,7.7,1911.0
1523,2021-01-25,8.0,1901.0
1524,2021-01-26,6.4,1911.0
1525,2021-01-27,3.9,1849.0
1526,2021-01-28,1.1,1849.0
1527,2021-01-29,-2.2,1849.0
1528,2021-02-01,8.5,1849.0
1529,2021-02-02,-1.0,1849.0
1530,2021-02-03,1.1,1879.0
1531,2021-02-04,1.2,1879.0
1532,2021-02-05,2.8,1894.0
1533,2021-02-08,0.4,1904.0
1534,2021-02-09,1.1,1938.0
1535,2021-02-10,3.6,1986.0
1536,2021-02-15,3.5,2026.0
1537,2021-02-16,1.1,2046.0
1538,2021-02-17,-3.3,2128.0
1539,2021-02-18,-1.2,2138.0
1540,2021-02-19,5.2,2190.0
1541,2021-02-22,8.8,2222.0
1542,2021-02-23,2.2,2200.0
1543,2021-02-24,2.9,2193.0
1544,2021-02-25,5.6,2193.0
1545,2021-02-26,8.6,2170.0
1546,2021-03-02,3.8,2146.0
1547,2021-03-03,5.7,2146.0
1548,2021-03-04,7.4,2087.0
1549,2021-03-05,8.1,2067.0
1550,2021-03-08,6.8,2027.0
1551,2021-03-09,6.6,1990.0
1552,2021-03-10,8.1,1963.0
1553,2021-03-11,10.3,1913.0
1554,2021-03-12,8.6,1873.0
1555,2021-03-15,11.7,1867.0
1556,2021-03-16,8.2,1963.0
1557,2021-03-17,6.9,1967.0
1558,2021-03-18,9.8,1987.0
1559,2021-03-19,11.9,1990.0
1560,2021-03-22,7.5,1990.0
1561,2021-03-23,10.2,1990.0
1562,2021-03-24,11.5,2023.0
1563,2021-03-25,11.2,2003.0
1564,2021-03-26,12.7,1933.0
1565,2021-03-29,11.8,1617.0
1566,2021-03-30,11.1,1500.0
1567,2021-03-31,13.8,1500.0
1568,2021-04-01,16.3,1533.0
1569,2021-04-02,18.4,1597.0
1570,2021-04-05,10.8,1625.0
1571,2021-04-06,11.1,1600.0
1572,2021-04-07,11.8,1600.0
1573,2021-04-08,11.0,1578.0
1574,2021-04-09,12.1,1578.0
1575,2021-04-12,14.2,1398.0
1576,2021-04-13,9.2,1325.0
1577,2021-04-14,8.7,1285.0
1578,2021-04-15,11.2,1192.0
1579,2021-04-16,12.8,1172.0
1580,2021-04-19,12.0,1018.0
1581,2021-04-20,13.5,937.0
1582,2021-04-21,17.8,867.0
1583,2021-04-22,18.4,887.0
1584,2021-04-23,20.9,877.0
1585,2021-04-26,15.9,877.0
1586,2021-04-27,15.8,867.0
1587,2021-04-28,15.3,817.0
1588,2021-04-29,16.0,789.0
1589,2021-04-30,13.7,806.0
1590,2021-05-03,14.5,786.0
1591,2021-05-04,17.2,784.0
1592,2021-05-06,15.7,784.0
1593,2021-05-07,16.1,774.0
1594,2021-05-10,18.4,741.0
1595,2021-05-11,19.4,741.0
1596,2021-05-12,21.0,741.0
1597,2021-05-13,19.7,707.0
1598,2021-05-14,21.5,677.0
1599,2021-05-17,15.0,667.0
1600,2021-05-18,16.9,667.0
1601,2021-05-20,16.2,677.0
1602,2021-05-21,16.5,677.0
1603,2021-05-24,18.2,678.0
1604,2021-05-25,17.4,678.0
1605,2021-05-26,17.8,678.0
1606,2021-05-27,17.0,667.0
1607,2021-05-28,18.0,638.0
1608,2021-05-31,22.7,597.0
1609,2021-06-01,22.6,592.0
1610,2021-06-02,23.2,612.0
1611,2021-06-02,23.2,612.0
1612,2021-06-03,20.2,612.0
1613,2021-06-03,20.2,612.0
1614,2021-06-04,19.0,612.0
1615,2021-06-04,19.0,612.0
1616,2021-06-07,22.2,660.0
1617,2021-06-07,22.2,660.0
1618,2021-06-08,23.9,640.0
1619,2021-06-08,23.9,640.0
1620,2021-06-09,25.3,677.0
1621,2021-06-09,25.3,677.0
1622,2021-06-10,23.2,687.0
1623,2021-06-10,23.2,687.0
1624,2021-06-11,22.7,703.0
1625,2021-06-11,22.7,703.0
1626,2021-06-14,21.3,750.0
1627,2021-06-14,21.3,750.0
1628,2021-06-15,21.6,757.0
1629,2021-06-15,21.6,757.0
1630,2021-06-16,23.7,757.0
1631,2021-06-16,23.7,757.0
1632,2021-06-17,22.4,762.0
1633,2021-06-17,22.4,762.0
1634,2021-06-18,21.4,770.0
1635,2021-06-18,21.4,770.0
1636,2021-06-21,23.2,732.0
1637,2021-06-21,23.2,732.0
1638,2021-06-22,23.5,732.0
1639,2021-06-22,23.5,732.0
1640,2021-06-23,23.2,692.0
1641,2021-06-23,23.2,692.0
1642,2021-06-24,22.8,692.0
1643,2021-06-24,22.8,692.0
1644,2021-06-25,23.9,697.0
1645,2021-06-25,23.9,697.0
1646,2021-06-28,24.3,697.0
1647,2021-06-28,24.3,697.0
1648,2021-06-29,23.5,687.0
1649,2021-06-29,23.5,687.0
1650,2021-06-30,24.7,683.0
1651,2021-06-30,24.7,683.0
1652,2021-07-01,25.2,673.0
1653,2021-07-02,25.3,683.0
1654,2021-07-05,21.5,720.0
1655,2021-07-06,23.1,703.0
1656,2021-07-07,26.1,718.0
1657,2021-07-08,25.4,742.0
1658,2021-07-09,25.5,762.0
