,date,uga,price
888,2018-07-25,72.49,650.0
889,2018-07-26,73.41,650.0
890,2018-07-27,73.42,646.0
891,2018-07-30,73.38,666.0
892,2018-07-31,73.69,670.0
893,2018-08-01,72.42,670.0
894,2018-08-02,71.14,670.0
895,2018-08-03,71.93,700.0
896,2018-08-06,72.11,730.0
897,2018-08-07,72.65,730.0
898,2018-08-08,73.28,770.0
899,2018-08-09,70.34,760.0
900,2018-08-10,70.55,780.0
901,2018-08-13,71.25,810.0
902,2018-08-14,71.79,780.0
903,2018-08-16,69.6,790.0
904,2018-08-17,70.38,790.0
905,2018-08-20,70.81,810.0
906,2018-08-21,71.11,810.0
907,2018-08-22,72.405,810.0
908,2018-08-23,73.14,790.0
909,2018-08-24,74.0,790.0
910,2018-08-27,74.41,810.0
911,2018-08-28,75.02,790.0
912,2018-08-29,74.34,790.0
913,2018-08-30,75.76,790.0
914,2018-08-31,75.85,750.0
915,2018-09-03,76.18,780.0
916,2018-09-04,76.88,770.0
917,2018-09-05,75.83,770.0
918,2018-09-06,75.31,780.0
919,2018-09-07,74.73,800.0
920,2018-09-10,75.83,810.0
921,2018-09-11,76.22,810.0
922,2018-09-12,77.45,790.0
923,2018-09-13,77.2,790.0
924,2018-09-14,76.31,790.0
925,2018-09-17,76.43,790.0
926,2018-09-18,75.85,790.0
927,2018-09-19,77.02,760.0
928,2018-09-20,77.53,760.0
929,2018-09-21,77.35,760.0
930,2018-09-27,80.36,750.0
931,2018-09-28,80.03,760.0
932,2018-10-01,80.83,760.0
933,2018-10-02,82.88,740.0
934,2018-10-04,84.44,740.0
935,2018-10-05,83.2,740.0
936,2018-10-08,81.61,740.0
937,2018-10-10,83.04,740.0
938,2018-10-11,80.66,720.0
939,2018-10-12,79.36,720.0
940,2018-10-15,79.3,740.0
941,2018-10-16,78.83,740.0
942,2018-10-17,80.23,725.0
943,2018-10-18,78.43,715.0
944,2018-10-19,77.88,725.0
945,2018-10-22,78.78,725.0
946,2018-10-23,77.83,705.0
947,2018-10-24,74.42,705.0
948,2018-10-25,74.96,680.0
949,2018-10-26,75.42,680.0
950,2018-10-29,76.01,680.0
951,2018-10-30,76.18,690.0
952,2018-10-31,75.66,700.0
953,2018-11-01,73.38,710.0
954,2018-11-02,71.67,710.0
955,2018-11-05,71.2,710.0
956,2018-11-06,70.34,730.0
957,2018-11-07,70.64,730.0
958,2018-11-08,71.54,730.0
959,2018-11-09,69.36,720.0
960,2018-11-12,70.59,720.0
961,2018-11-13,68.48,720.0
962,2018-11-14,64.46,720.0
963,2018-11-15,65.39,740.0
964,2018-11-16,66.49,690.0
965,2018-11-19,66.17,690.0
966,2018-11-20,65.51,705.0
967,2018-11-21,62.65,685.0
968,2018-11-22,62.44,685.0
969,2018-11-23,61.08,665.0
970,2018-11-26,59.13,665.0
971,2018-11-27,59.07,665.0
972,2018-11-28,60.18,665.0
973,2018-11-29,58.3,665.0
974,2018-11-30,59.02,665.0
975,2018-12-03,61.19,660.0
976,2018-12-04,61.54,680.0
977,2018-12-05,59.81,670.0
978,2018-12-06,59.85,670.0
979,2018-12-10,60.22,670.0
980,2018-12-11,58.37,670.0
981,2018-12-12,59.23,670.0
982,2018-12-13,58.81,670.0
983,2018-12-14,59.67,670.0
984,2018-12-17,58.92,670.0
985,2018-12-18,57.21,660.0
986,2018-12-19,55.05,660.0
987,2018-12-20,54.47,650.0
988,2018-12-21,53.51,650.0
989,2018-12-24,51.515,650.0
990,2018-12-26,49.52,650.0
991,2018-12-27,53.07,650.0
992,2018-12-28,52.86,640.0
993,2018-12-31,53.07,640.0
994,2019-01-02,51.86,640.0
995,2019-01-03,53.2,640.0
996,2019-01-04,55.59,650.0
997,2019-01-07,56.79,650.0
998,2019-01-08,56.18,640.0
999,2019-01-09,58.07,640.0
1000,2019-01-10,59.6,600.0
1001,2019-01-11,61.16,600.0
1002,2019-01-14,58.92,610.0
1003,2019-01-15,58.63,610.0
1004,2019-01-16,60.15,623.0
1005,2019-01-17,60.03,623.0
1006,2019-01-18,61.12,623.0
1007,2019-01-21,61.88,623.0
1008,2019-01-22,61.43,594.0
1009,2019-01-23,61.23,594.0
1010,2019-01-24,60.41,594.0
1011,2019-01-25,61.16,594.0
1012,2019-01-28,60.32,594.0
1013,2019-01-29,59.44,594.0
1014,2019-01-30,60.93,594.0
1015,2019-01-31,61.82,604.0
1016,2019-02-01,60.87,604.0
1017,2019-02-07,62.51,594.0
1018,2019-02-08,61.62,584.0
1019,2019-02-11,62.02,584.0
1020,2019-02-12,62.23,594.0
1021,2019-02-13,63.34,594.0
1022,2019-02-14,65.32,594.0
1023,2019-02-15,65.12,594.0
1024,2019-02-18,66.73,604.0
1025,2019-02-19,66.48,604.0
1026,2019-02-20,66.38,624.0
1027,2019-02-21,67.12,624.0
1028,2019-02-22,67.22,624.0
1029,2019-02-25,66.84,614.0
1030,2019-02-26,64.56,614.0
1031,2019-02-27,65.3,614.0
1032,2019-02-28,65.98,624.0
1033,2019-03-04,65.36,624.0
1034,2019-03-05,65.73,644.0
1035,2019-03-06,65.85,670.0
1036,2019-03-07,66.47,670.0
1037,2019-03-08,65.77,650.0
1038,2019-03-11,66.81,650.0
1039,2019-03-12,67.15,660.0
1040,2019-03-13,67.22,660.0
1041,2019-03-14,68.17,660.0
1042,2019-03-15,67.71,660.0
1043,2019-03-18,67.32,660.0
1044,2019-03-19,67.63,670.0
1045,2019-03-20,67.67,685.0
1046,2019-03-21,68.23,675.0
1047,2019-03-22,67.46,675.0
1048,2019-03-25,66.34,710.0
1049,2019-03-26,67.17,700.0
1050,2019-03-27,67.37,700.0
1051,2019-03-28,66.56,720.0
1052,2019-03-29,67.23,720.0
1053,2019-04-01,68.23,735.0
1054,2019-04-02,68.81,780.0
1055,2019-04-03,69.43,800.0
1056,2019-04-04,68.67,790.0
1057,2019-04-05,68.82,762.0
1058,2019-04-08,70.29,825.0
1059,2019-04-09,70.53,905.0
1060,2019-04-10,70.08,915.0
1061,2019-04-11,70.52,1013.0
1062,2019-04-12,70.1,1058.0
1063,2019-04-15,70.32,983.0
1064,2019-04-16,70.21,973.0
1065,2019-04-17,71.33,948.0
1066,2019-04-18,71.07,1068.0
1067,2019-04-19,71.5,1040.0
1068,2019-04-22,73.36,960.0
1069,2019-04-23,73.77,880.0
1070,2019-04-24,73.67,880.0
1071,2019-04-25,74.46,860.0
1072,2019-04-26,73.45,860.0
1073,2019-04-29,71.09,810.0
1074,2019-04-30,71.63,830.0
1075,2019-05-02,71.43,830.0
1076,2019-05-03,69.93,880.0
1077,2019-05-07,70.29,840.0
1078,2019-05-08,69.28,830.0
1079,2019-05-09,69.09,780.0
1080,2019-05-10,70.1,740.0
1081,2019-05-13,70.97,665.0
1082,2019-05-14,69.7,640.0
1083,2019-05-15,70.46,615.0
1084,2019-05-16,72.04,605.0
1085,2019-05-17,72.46,600.0
1086,2019-05-20,71.0,590.0
1087,2019-05-21,71.64,590.0
1088,2019-05-22,71.23,570.0
1089,2019-05-23,69.22,570.0
1090,2019-05-24,66.73,590.0
1091,2019-05-27,66.88,580.0
1092,2019-05-28,68.31,565.0
1093,2019-05-29,67.13,555.0
1094,2019-05-30,67.12,575.0
1095,2019-05-31,63.83,600.0
1096,2019-06-03,60.17,610.0
1097,2019-06-04,60.03,600.0
1098,2019-06-05,60.685,570.0
1099,2019-06-07,61.2,560.0
1100,2019-06-10,61.92,560.0
1101,2019-06-11,61.28,560.0
1102,2019-06-12,59.9,510.0
1103,2019-06-13,60.28,495.0
1104,2019-06-14,59.9,455.0
1105,2019-06-17,60.74,420.0
1106,2019-06-18,59.92,420.0
1107,2019-06-19,61.22,420.0
1108,2019-06-20,62.61,425.0
1109,2019-06-21,64.22,425.0
1110,2019-06-24,64.02,435.0
1111,2019-06-25,63.38,435.0
1112,2019-06-26,64.29,435.0
1113,2019-06-27,64.42,430.0
1114,2019-06-28,64.88,450.0
1115,2019-07-01,64.92,440.0
1116,2019-07-02,63.43,440.0
1117,2019-07-03,60.62,440.0
1118,2019-07-04,61.75,420.0
1119,2019-07-05,61.62,420.0
1120,2019-07-08,63.32,420.0
1121,2019-07-09,62.63,420.0
1122,2019-07-10,63.9,420.0
1123,2019-07-11,65.95,420.0
1124,2019-07-12,65.88,415.0
1125,2019-07-15,65.22,420.0
1126,2019-07-16,64.58,420.0
1127,2019-07-17,63.23,420.0
1128,2019-07-18,62.14,420.0
1129,2019-07-19,61.55,420.0
1130,2019-07-22,62.74,430.0
1131,2019-07-23,62.11,430.0
1132,2019-07-24,63.21,420.0
1133,2019-07-25,63.03,415.0
1134,2019-07-26,62.83,410.0
1135,2019-07-29,62.53,420.0
1136,2019-07-30,63.63,420.0
1137,2019-07-31,64.57,420.0
1138,2019-08-01,63.05,450.0
1139,2019-08-02,60.33,470.0
1140,2019-08-05,59.68,460.0
1141,2019-08-06,58.75,480.0
1142,2019-08-07,57.89,470.0
1143,2019-08-08,56.83,500.0
1144,2019-08-09,57.0,500.0
1145,2019-08-12,57.8125,515.0
1146,2019-08-13,57.76,515.0
1147,2019-08-14,59.66,525.0
1148,2019-08-16,58.2,515.0
1149,2019-08-19,58.4,500.0
1150,2019-08-20,59.24,505.0
1151,2019-08-21,60.09,505.0
1152,2019-08-22,60.29,510.0
1153,2019-08-23,59.43,510.0
1154,2019-08-26,58.59,510.0
1155,2019-08-27,58.07,510.0
1156,2019-08-28,58.99,510.0
1157,2019-08-29,59.32,510.0
1158,2019-08-30,59.62,520.0
1159,2019-09-02,57.62,520.0
1160,2019-09-03,56.48,510.0
1161,2019-09-04,56.72,505.0
1162,2019-09-05,58.53,515.0
1163,2019-09-06,59.23,525.0
1164,2019-09-09,60.12,560.0
1165,2019-09-10,60.89,550.0
1166,2019-09-11,60.89,550.0
1167,2019-09-16,63.88,540.0
1168,2019-09-17,67.53,580.0
1169,2019-09-18,63.3,570.0
1170,2019-09-19,63.23,570.0
1171,2019-09-20,64.28,550.0
1172,2019-09-23,63.59,550.0
1173,2019-09-24,63.46,550.0
1174,2019-09-25,61.57,550.0
1175,2019-09-26,61.73,515.0
1176,2019-09-27,62.07,515.0
1177,2019-09-30,60.94,510.0
1178,2019-10-01,59.22,510.0
1179,2019-10-02,58.67,500.0
1180,2019-10-04,57.84,505.0
1181,2019-10-07,58.24,505.0
1182,2019-10-08,58.03,515.0
1183,2019-10-10,57.77,515.0
1184,2019-10-11,60.44,515.0
1185,2019-10-14,60.03,535.0
1186,2019-10-15,59.42,530.0
1187,2019-10-16,58.8,530.0
1188,2019-10-17,59.23,530.0
1189,2019-10-18,59.7,530.0
1190,2019-10-21,59.38,520.0
1191,2019-10-22,58.95,520.0
1192,2019-10-23,59.67,510.0
1193,2019-10-24,61.04,510.0
1194,2019-10-25,61.46,510.0
1195,2019-10-28,61.06,535.0
1196,2019-10-29,61.0,535.0
1197,2019-10-30,61.32,535.0
1198,2019-10-31,61.1,535.0
1199,2019-11-01,58.72,535.0
1200,2019-11-04,60.74,535.0
1201,2019-11-05,61.34,560.0
1202,2019-11-06,61.49,560.0
1203,2019-11-07,61.13,560.0
1204,2019-11-08,60.88,585.0
1205,2019-11-11,61.15,585.0
1206,2019-11-12,62.16,590.0
1207,2019-11-13,61.48,590.0
1208,2019-11-14,62.47,590.0
1209,2019-11-15,61.93,590.0
1210,2019-11-18,62.84,600.0
1211,2019-11-19,61.86,645.0
1212,2019-11-20,60.45,645.0
1213,2019-11-21,62.13,645.0
1214,2019-11-22,63.74,635.0
1215,2019-11-25,63.43,660.0
1216,2019-11-26,63.1,635.0
1217,2019-11-27,63.69,640.0
1218,2019-11-28,63.33,660.0
1219,2019-11-29,63.83,660.0
1220,2019-12-02,60.83,720.0
1221,2019-12-03,60.98,710.0
1222,2019-12-04,61.11,720.0
1223,2019-12-05,62.73,740.0
1224,2019-12-09,63.74,750.0
1225,2019-12-10,63.84,790.0
1226,2019-12-11,63.78,780.0
1227,2019-12-12,64.01,760.0
1228,2019-12-13,64.92,745.0
1229,2019-12-16,65.54,765.0
1230,2019-12-17,65.62,765.0
1231,2019-12-18,66.14,765.0
1232,2019-12-19,66.48,750.0
1233,2019-12-20,66.87,740.0
1234,2019-12-23,66.21,710.0
1235,2019-12-24,66.77,710.0
1236,2019-12-26,67.88,730.0
1237,2019-12-27,67.81,780.0
1238,2019-12-30,67.81,770.0
1239,2019-12-31,67.27,770.0
1240,2020-01-02,65.69,775.0
1241,2020-01-03,67.79,810.0
1242,2020-01-06,69.65,870.0
1243,2020-01-07,68.34,930.0
1244,2020-01-08,69.24,955.0
1245,2020-01-09,66.17,945.0
1246,2020-01-10,65.93,955.0
1247,2020-01-13,65.68,960.0
1248,2020-01-14,64.78,960.0
1249,2020-01-15,64.61,960.0
1250,2020-01-16,64.74,950.0
1251,2020-01-17,65.1,950.0
1252,2020-01-20,65.24,950.0
1253,2020-01-21,64.27,950.0
1254,2020-01-22,64.26,960.0
1255,2020-01-23,62.77,950.0
1256,2020-01-28,58.57,938.0
1257,2020-01-29,59.37,940.0
1258,2020-01-30,57.76,940.0
1259,2020-01-31,58.45,930.0
1260,2020-02-03,55.23,930.0
1261,2020-02-04,53.99,920.0
1262,2020-02-05,53.57,910.0
1263,2020-02-06,55.18,910.0
1264,2020-02-07,54.37,910.0
1265,2020-02-10,53.33,910.0
1266,2020-02-11,53.03,925.0
1267,2020-02-12,54.23,915.0
1268,2020-02-13,54.54,900.0
1269,2020-02-14,55.23,945.0
1270,2020-02-17,55.98,985.0
1271,2020-02-18,55.11,1025.0
1272,2020-02-19,56.39,1110.0
1273,2020-02-20,56.92,1150.0
1274,2020-02-21,56.41,1213.0
1275,2020-02-24,54.64,1288.0
1276,2020-02-25,54.48,1350.0
1277,2020-02-26,52.28,1488.0
1278,2020-02-27,50.62,1600.0
1279,2020-02-28,49.05,1625.0
1280,2020-03-02,50.58,1450.0
1281,2020-03-03,51.72,1325.0
1282,2020-03-04,50.81,1275.0
1283,2020-03-05,50.78,1250.0
1284,2020-03-06,48.58,1225.0
1285,2020-03-09,32.87,1170.0
1286,2020-03-10,34.18,1160.0
1287,2020-03-11,34.58,1220.0
1288,2020-03-12,32.69,1220.0
1289,2020-03-13,33.93,1220.0
1290,2020-03-16,31.49,1180.0
1291,2020-03-17,30.83,1180.0
1292,2020-03-18,28.26,1140.0
1293,2020-03-19,25.82,1080.0
1294,2020-03-20,28.67,1060.0
1295,2020-03-23,24.6,1040.0
1296,2020-03-24,26.64,1040.0
1297,2020-03-25,27.05,1040.0
1298,2020-03-26,25.74,1060.0
1299,2020-03-27,25.04,1080.0
1300,2020-03-30,23.24,1210.0
1301,2020-03-31,23.43,1190.0
1302,2020-04-01,21.23,1210.0
1303,2020-04-02,21.55,1235.0
1304,2020-04-03,24.51,1245.0
1305,2020-04-06,24.87,1260.0
1306,2020-04-07,24.88,1310.0
1307,2020-04-08,23.52,1255.0
1308,2020-04-09,23.32,1205.0
1309,2020-04-10,22.76,1180.0
1310,2020-04-13,22.31,1260.0
1311,2020-04-14,21.66,1210.0
1312,2020-04-16,19.72,1150.0
1313,2020-04-17,20.61,1140.0
1314,2020-04-20,20.78,1220.0
1315,2020-04-21,17.37,1220.0
1316,2020-04-22,13.52,1190.0
1317,2020-04-23,18.13,1120.0
1318,2020-04-24,18.17,1110.0
1319,2020-04-27,17.97,1030.0
1320,2020-04-28,16.63,1020.0
1321,2020-04-29,17.12,990.0
1322,2020-05-04,24.33,1040.0
1323,2020-05-06,26.88,1010.0
1324,2020-05-07,26.0,1010.0
1325,2020-05-08,25.92,1010.0
1326,2020-05-11,26.72,950.0
1327,2020-05-12,26.93,970.0
1328,2020-05-13,26.84,1030.0
1329,2020-05-14,29.83,1150.0
1330,2020-05-15,31.94,1170.0
1331,2020-05-18,32.9,1050.0
1332,2020-05-19,33.18,1050.0
1333,2020-05-20,32.95,1030.0
1334,2020-05-21,34.1,1030.0
1335,2020-05-22,32.62,1030.0
1336,2020-05-25,34.04,960.0
1337,2020-05-26,34.81,950.0
1338,2020-05-27,34.48,930.0
1339,2020-05-28,33.17,880.0
1340,2020-05-29,34.86,810.0
1341,2020-06-01,37.97,730.0
1342,2020-06-02,38.93,720.0
1343,2020-06-02,38.93,720.0
1344,2020-06-03,39.87,740.0
1345,2020-06-03,39.87,740.0
1346,2020-06-04,38.82,690.0
1347,2020-06-04,38.82,690.0
1348,2020-06-05,40.63,700.0
1349,2020-06-05,40.63,700.0
1350,2020-06-08,42.94,680.0
1351,2020-06-08,42.94,680.0
1352,2020-06-09,40.85,660.0
1353,2020-06-09,40.85,660.0
1354,2020-06-10,40.91,640.0
1355,2020-06-10,40.91,640.0
1356,2020-06-11,40.6,640.0
1357,2020-06-11,40.6,640.0
1358,2020-06-12,38.42,640.0
1359,2020-06-12,38.42,640.0
1360,2020-06-15,38.35,710.0
1361,2020-06-15,38.35,710.0
1362,2020-06-16,40.29,710.0
1363,2020-06-16,40.29,710.0
1364,2020-06-17,41.46,720.0
1365,2020-06-17,41.46,720.0
1366,2020-06-18,41.09,730.0
1367,2020-06-18,41.09,730.0
1368,2020-06-19,42.95,730.0
1369,2020-06-19,42.95,730.0
1370,2020-06-22,42.32,724.0
1371,2020-06-22,42.32,724.0
1372,2020-06-23,43.39,734.0
1373,2020-06-23,43.39,734.0
1374,2020-06-24,42.49,706.0
1375,2020-06-24,42.49,706.0
1376,2020-06-25,40.58,708.0
1377,2020-06-25,40.58,708.0
1378,2020-06-26,42.02,723.0
1379,2020-06-26,42.02,723.0
1380,2020-06-29,40.63,707.0
1381,2020-06-29,40.63,707.0
1382,2020-06-30,42.07,682.0
1383,2020-06-30,42.07,682.0
1384,2020-07-01,42.7,682.0
1385,2020-07-02,42.85,682.0
1386,2020-07-03,42.68,705.0
1387,2020-07-06,43.66,735.0
1388,2020-07-07,42.9,735.0
1389,2020-07-08,43.34,735.0
1390,2020-07-09,43.63,727.0
1391,2020-07-10,43.2,727.0
1392,2020-07-13,43.38,762.0
1393,2020-07-14,42.78,770.0
1394,2020-07-15,44.18,770.0
1395,2020-07-16,43.37,765.0
1396,2020-07-17,42.86,765.0
1397,2020-07-20,42.72,765.0
1398,2020-07-21,43.87,815.0
1399,2020-07-22,44.12,845.0
1400,2020-07-23,44.42,845.0
1401,2020-07-24,43.11,845.0
1402,2020-07-27,43.13,890.0
1403,2020-07-28,43.12,895.0
1404,2020-07-29,43.27,961.0
1405,2020-07-30,43.14,1018.0
1406,2020-07-31,43.1,1023.0
1407,2020-08-03,42.48,1043.0
1408,2020-08-04,42.97,1033.0
1409,2020-08-05,43.76,1023.0
1410,2020-08-06,43.71,1011.0
1411,2020-08-07,43.88,986.0
1412,2020-08-10,42.865,1011.0
1413,2020-08-11,44.12,1011.0
1414,2020-08-12,43.63,1011.0
1415,2020-08-13,44.18,1039.0
1416,2020-08-14,43.44,1039.0
1417,2020-08-18,44.46,1019.0
1418,2020-08-19,43.8,1029.0
1419,2020-08-20,43.89,1029.0
1420,2020-08-21,43.96,1029.0
1421,2020-08-24,43.78,1024.0
1422,2020-08-25,44.34,1025.0
1423,2020-08-26,44.83,1025.0
1424,2020-08-27,45.01,1035.0
1425,2020-08-28,44.12,1035.0
1426,2020-08-31,45.93,1035.0
1427,2020-09-01,45.11,1109.0
1428,2020-09-02,45.3,1099.0
1429,2020-09-03,43.43,1139.0
1430,2020-09-04,43.78,1169.0
1431,2020-09-07,41.42,1169.0
1432,2020-09-08,40.68,1179.0
1433,2020-09-09,39.49,1192.0
1434,2020-09-10,39.74,1222.0
1435,2020-09-11,39.27,1232.0
1436,2020-09-14,38.89,1232.0
1437,2020-09-15,39.24,1196.0
1438,2020-09-16,41.21,1186.0
1439,2020-09-17,41.67,1196.0
1440,2020-09-18,43.02,1186.0
1441,2020-09-21,41.63,1196.0
1442,2020-09-22,41.14,1186.0
1443,2020-09-23,41.38,1186.0
1444,2020-09-24,41.21,1186.0
1445,2020-09-25,41.98,1186.0
1446,2020-09-28,41.41,1186.0
1447,2020-09-29,41.87,1186.0
1448,2020-10-05,39.27,1186.0
1449,2020-10-06,40.55,1199.0
1450,2020-10-07,41.24,1241.0
1451,2020-10-08,41.46,1241.0
1452,2020-10-12,41.28,1241.0
1453,2020-10-13,41.19,1241.0
1454,2020-10-14,41.62,1241.0
1455,2020-10-15,42.01,1194.0
1456,2020-10-16,41.88,1116.0
1457,2020-10-19,41.77,1116.0
1458,2020-10-20,41.58,1126.0
1459,2020-10-21,41.71,1126.0
1460,2020-10-22,41.36,1136.0
1461,2020-10-23,41.67,1136.0
1462,2020-10-26,39.84,1176.0
1463,2020-10-27,39.9,1176.0
1464,2020-10-28,39.27,1182.0
1465,2020-10-29,38.26,1227.0
1466,2020-10-30,37.18,1261.0
1467,2020-11-02,36.3,1251.0
1468,2020-11-03,39.52,1261.0
1469,2020-11-04,39.76,1261.0
1470,2020-11-05,40.69,1251.0
1471,2020-11-06,40.57,1261.0
1472,2020-11-09,40.34,1266.0
1473,2020-11-10,42.49,1271.0
1474,2020-11-11,44.44,1261.0
1475,2020-11-12,43.95,1261.0
1476,2020-11-13,43.15,1261.0
1477,2020-11-16,43.74,1261.0
1478,2020-11-17,43.87,1261.0
1479,2020-11-18,43.78,1226.0
1480,2020-11-19,44.0,1226.0
1481,2020-11-20,44.19,1236.0
1482,2020-11-23,45.61,1342.0
1483,2020-11-24,45.86,1332.0
1484,2020-11-25,47.87,1332.0
1485,2020-11-26,47.49,1332.0
1486,2020-11-27,47.13,1332.0
1487,2020-11-30,47.02,1332.0
1488,2020-12-01,47.59,1332.0
1489,2020-12-02,47.08,1332.0
1490,2020-12-03,48.06,1316.0
1491,2020-12-07,48.29,1316.0
1492,2020-12-08,48.3,1336.0
1493,2020-12-09,49.14,1296.0
1494,2020-12-10,49.03,1294.0
1495,2020-12-11,50.47,1294.0
1496,2020-12-14,50.65,1304.0
1497,2020-12-15,50.17,1354.0
1498,2020-12-16,50.85,1354.0
1499,2020-12-17,51.46,1364.0
1500,2020-12-18,51.11,1364.0
1501,2020-12-21,50.26,1364.0
1502,2020-12-22,49.75,1379.0
1503,2020-12-23,49.61,1449.0
1504,2020-12-24,51.28,1449.0
1505,2020-12-28,51.07,1449.0
1506,2020-12-29,50.97,1456.0
1507,2020-12-30,51.05,1466.0
1508,2020-12-31,51.14,1466.0
1509,2021-01-05,50.5,1548.0
1510,2021-01-06,53.51,1679.0
1511,2021-01-07,54.52,1729.0
1512,2021-01-08,54.58,1729.0
1513,2021-01-11,55.33,1771.0
1514,2021-01-12,55.71,1828.0
1515,2021-01-13,56.44,1908.0
1516,2021-01-14,55.7,1928.0
1517,2021-01-15,55.39,1928.0
1518,2021-01-18,54.19,1928.0
1519,2021-01-19,55.19,1948.0
1520,2021-01-20,56.24,1918.0
1521,2021-01-21,55.49,1921.0
1522,2021-01-22,55.2,1911.0
1523,2021-01-25,55.41,1901.0
1524,2021-01-26,55.32,1911.0
1525,2021-01-27,55.74,1849.0
1526,2021-01-28,54.77,1849.0
1527,2021-01-29,54.65,1849.0
1528,2021-02-01,55.0,1849.0
1529,2021-02-02,56.77,1849.0
1530,2021-02-03,57.64,1879.0
1531,2021-02-04,58.36,1879.0
1532,2021-02-05,58.94,1894.0
1533,2021-02-08,59.8,1904.0
1534,2021-02-09,60.49,1938.0
1535,2021-02-10,60.39,1986.0
1536,2021-02-15,62.48,2026.0
1537,2021-02-16,62.3,2046.0
1538,2021-02-17,62.8,2128.0
1539,2021-02-18,63.26,2138.0
1540,2021-02-19,60.83,2190.0
1541,2021-02-22,61.28,2222.0
1542,2021-02-23,63.54,2200.0
1543,2021-02-24,62.89,2193.0
1544,2021-02-25,65.39,2193.0
1545,2021-02-26,64.29,2170.0
1546,2021-03-02,61.41,2146.0
1547,2021-03-03,61.44,2146.0
1548,2021-03-04,63.11,2087.0
1549,2021-03-05,66.37,2067.0
1550,2021-03-08,68.32,2027.0
1551,2021-03-09,66.4,1990.0
1552,2021-03-10,65.3,1963.0
1553,2021-03-11,66.82,1913.0
1554,2021-03-12,67.9,1873.0
1555,2021-03-15,68.25,1867.0
1556,2021-03-16,66.46,1963.0
1557,2021-03-17,66.57,1967.0
1558,2021-03-18,65.29,1987.0
1559,2021-03-19,62.2,1990.0
1560,2021-03-22,63.18,1990.0
1561,2021-03-23,63.0,1990.0
1562,2021-03-24,60.98,2023.0
1563,2021-03-25,62.43,2003.0
1564,2021-03-26,62.07,1933.0
1565,2021-03-29,63.11,1617.0
1566,2021-03-30,63.9,1500.0
1567,2021-03-31,63.36,1500.0
1568,2021-04-01,61.51,1533.0
1569,2021-04-02,61.6,1597.0
1570,2021-04-05,61.91,1625.0
1571,2021-04-06,61.34,1600.0
1572,2021-04-07,60.88,1600.0
1573,2021-04-08,61.24,1578.0
1574,2021-04-09,60.94,1578.0
1575,2021-04-12,61.1,1398.0
1576,2021-04-13,61.58,1325.0
1577,2021-04-14,62.56,1285.0
1578,2021-04-15,64.17,1192.0
1579,2021-04-16,65.12,1172.0
1580,2021-04-19,64.83,1018.0
1581,2021-04-20,65.74,937.0
1582,2021-04-21,63.71,867.0
1583,2021-04-22,62.25,887.0
1584,2021-04-23,62.93,877.0
1585,2021-04-26,62.37,877.0
1586,2021-04-27,63.27,867.0
1587,2021-04-28,63.57,817.0
1588,2021-04-29,65.1,789.0
1589,2021-04-30,65.27,806.0
1590,2021-05-03,64.38,786.0
1591,2021-05-04,65.83,784.0
1592,2021-05-06,67.17,784.0
1593,2021-05-07,65.9,774.0
1594,2021-05-10,66.74,741.0
1595,2021-05-11,65.54,741.0
1596,2021-05-12,66.56,741.0
1597,2021-05-13,65.37,707.0
1598,2021-05-14,65.26,677.0
1599,2021-05-17,67.17,667.0
1600,2021-05-18,68.41,667.0
1601,2021-05-20,65.03,677.0
1602,2021-05-21,63.25,677.0
1603,2021-05-24,66.26,678.0
1604,2021-05-25,67.37,678.0
1605,2021-05-26,66.835,678.0
1606,2021-05-27,66.41,667.0
1607,2021-05-28,67.41,638.0
1608,2021-05-31,67.94,597.0
1609,2021-06-01,69.1,592.0
1610,2021-06-02,69.21,612.0
1611,2021-06-02,69.21,612.0
1612,2021-06-03,69.97,612.0
1613,2021-06-03,69.97,612.0
1614,2021-06-04,70.1,612.0
1615,2021-06-04,70.1,612.0
1616,2021-06-07,70.03,660.0
1617,2021-06-07,70.03,660.0
1618,2021-06-08,69.34,640.0
1619,2021-06-08,69.34,640.0
1620,2021-06-09,71.14,677.0
1621,2021-06-09,71.14,677.0
1622,2021-06-10,70.71,687.0
1623,2021-06-10,70.71,687.0
1624,2021-06-11,71.18,703.0
1625,2021-06-11,71.18,703.0
1626,2021-06-14,72.01,750.0
1627,2021-06-14,72.01,750.0
1628,2021-06-15,71.79,757.0
1629,2021-06-15,71.79,757.0
1630,2021-06-16,72.78,757.0
1631,2021-06-16,72.78,757.0
1632,2021-06-17,72.35,762.0
1633,2021-06-17,72.35,762.0
1634,2021-06-18,70.98,770.0
1635,2021-06-18,70.98,770.0
1636,2021-06-21,71.79,732.0
1637,2021-06-21,71.79,732.0
1638,2021-06-22,72.52,732.0
1639,2021-06-22,72.52,732.0
1640,2021-06-23,73.43,692.0
1641,2021-06-23,73.43,692.0
1642,2021-06-24,73.73,692.0
1643,2021-06-24,73.73,692.0
1644,2021-06-25,73.46,697.0
1645,2021-06-25,73.46,697.0
1646,2021-06-28,73.88,697.0
1647,2021-06-28,73.88,697.0
1648,2021-06-29,72.85,687.0
1649,2021-06-29,72.85,687.0
1650,2021-06-30,72.87,683.0
1651,2021-06-30,72.87,683.0
1652,2021-07-01,73.85,673.0
1653,2021-07-02,74.09,683.0
1654,2021-07-05,74.68,720.0
1655,2021-07-06,75.88,703.0
1656,2021-07-07,73.29,718.0
1657,2021-07-08,70.63,742.0
