날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2015-04-18,247,11.9,2.6,22.2
2015-04-19,247,15.2,11,18.1
2015-04-20,247,12.7,10,15.1
2015-04-21,247,12.7,5.9,22
2015-04-22,247,12.4,4.3,20.4
2015-04-23,247,12.4,3.6,21.6
2015-04-24,247,13.7,4.8,23.7
2015-04-25,247,14.4,4.5,25.6
2015-04-26,247,16.2,4.5,27.8
2015-04-27,247,16.9,7.7,26.2
2015-04-28,247,15.2,10.5,22.1
2015-04-29,247,15.8,13.2,18.5
2015-04-30,247,18.6,14.3,23.5
2015-05-01,247,19.1,12.3,26.5
2015-05-02,247,19.1,13.4,25
2015-05-03,247,17.7,15.9,19.8
2015-05-04,247,14.3,6.7,20.5
2015-05-05,247,12.1,2.5,22.1
2015-05-06,247,14.1,5.2,23.7
2015-05-07,247,15.6,6.4,25.3
2015-05-08,247,15.8,6.5,24.3
2015-05-09,247,17.2,12.6,24.6
2015-05-10,247,18,9.7,25.7
2015-05-11,247,17,13.6,21.2
2015-05-12,247,15.3,11.9,20.3
2015-05-13,247,19,10.4,25.4
2015-05-14,247,20.9,12.3,26.6
2015-05-15,247,21,16.5,24.7
2015-05-16,247,18.2,11.3,25.6
2015-05-17,247,16.9,7.1,25.7
2015-05-18,247,13.8,11.7,15.4
2015-05-19,247,17.9,10.6,26
2015-05-20,247,15.4,9.5,22
2015-05-21,247,16.5,7.1,25.1
2015-05-22,247,19.1,11.6,26.7
2015-05-23,247,18.5,14,25
2015-05-24,247,19,11,28.3
2015-05-25,247,18.7,10.1,28.8
2015-05-26,247,20.8,9.6,32.2
2015-05-27,247,21.8,11.6,31
2015-05-28,247,22.1,15.7,30.4
2015-05-29,247,22.1,13.2,29.4
2015-05-30,247,18.2,15.4,20.9
2015-05-31,247,21,13.6,28.9
2015-06-01,247,22.3,15.5,29.4
2015-06-02,247,19.8,16.5,23.6
2015-06-03,247,20.6,14.9,27.1
2015-06-04,247,20.4,10.5,28.8
2015-06-05,247,16.4,13,20.2
2015-06-06,247,18.6,10.3,27.3
2015-06-07,247,20.1,14,27.3
2015-06-08,247,18.2,13.9,24.2
2015-06-09,247,21.2,16.1,27.8
2015-06-10,247,22.5,15.6,30.7
2015-06-11,247,21.6,16.6,24.6
2015-06-12,247,23.9,18.3,30.4
2015-06-13,247,21.7,17.2,28
2015-06-14,247,19.3,15.3,24.3
2015-06-15,247,22.6,18.2,28.3
2015-06-16,247,22.7,19.6,28.6
2015-06-17,247,20.3,17.8,23.7
2015-06-18,247,23.3,19,27.9
2015-06-19,247,22.9,19.3,28.7
2015-06-20,247,19.6,15.9,22.7
2015-06-21,247,20.6,15.6,26
2015-06-22,247,21.4,16.5,26.8
2015-06-23,247,23.1,17.5,29
2015-06-24,247,21.8,18.3,25.1
2015-06-25,247,21.3,16.9,25.6
2015-06-26,247,20.3,18.7,23.2
2015-06-27,247,20.4,18.2,25
2015-06-28,247,23.4,17.8,29.7
2015-06-29,247,23.4,19.5,29.3
2015-06-30,247,19.1,17.5,21.7
2015-07-01,247,21.5,17.9,27
2015-07-02,247,21.8,14.9,28.1
2015-07-03,247,21.8,16.6,27.3
2015-07-04,247,20.4,14,27.4
2015-07-05,247,21.9,17.3,27.1
2015-07-06,247,21.9,17.9,25.9
2015-07-07,247,19,16.5,21.6
2015-07-08,247,20.6,18.1,23.8
2015-07-09,247,22.9,19.9,26.8
2015-07-10,247,26.1,20.4,31.4
2015-07-11,247,24.9,22.4,31
2015-07-12,247,23.9,22.3,26.7
2015-07-13,247,23.4,21.8,26.3
2015-07-14,247,24.9,20.1,31
2015-07-15,247,24.7,21.1,30.2
2015-07-16,247,24.2,21.6,27.6
2015-07-17,247,22.4,19.1,26
2015-07-18,247,23.3,18.9,28.7
2015-07-19,247,25.6,19.9,30.7
2015-07-20,247,25.6,23.7,28.3
2015-07-21,247,25,23,27.5
2015-07-22,247,26.4,23.2,31.4
2015-07-23,247,25.1,22.9,27.2
2015-07-24,247,25.8,24.3,26.5
2015-07-25,247,26.4,22.2,29.8
2015-07-26,247,26.9,20.4,33.8
2015-07-27,247,25.5,22.6,29.8
2015-07-28,247,25.8,23.3,30.3
2015-07-29,247,27.5,22.4,33
2015-07-30,247,28.7,23.6,34
2015-07-31,247,28,23.9,33.2
2015-08-01,247,27.3,22,34
2015-08-02,247,27,21.8,31.8
2015-08-03,247,27.4,21.9,33.5
2015-08-04,247,26.8,20.5,33.7
2015-08-05,247,26.8,20.3,33.2
2015-08-06,247,28.5,22.8,35.1
2015-08-07,247,28,22.2,35.9
2015-08-08,247,27.1,22.9,34.9
2015-08-09,247,26.5,21.6,33.3
2015-08-10,247,25.4,21.2,31.5
2015-08-11,247,22.5,18.5,27.1
2015-08-12,247,22.8,18.9,27.9
2015-08-13,247,24,19.6,29.8
2015-08-14,247,24.2,19.2,30.9
2015-08-15,247,24.9,18.9,31.1
2015-08-16,247,24.6,20.6,28.3
2015-08-17,247,25.6,20.1,31.2
2015-08-18,247,23.7,20.4,27
2015-08-19,247,24.6,20.4,28.6
2015-08-20,247,22.3,20.6,25
2015-08-21,247,22.9,20.2,28.6
2015-08-22,247,23.3,20.4,26.8
2015-08-23,247,23.5,20.7,28
2015-08-24,247,23.6,21.2,25.6
2015-08-25,247,21.1,19.4,23.1
2015-08-26,247,21.9,17.9,28
2015-08-27,247,20.8,16.1,27
2015-08-28,247,22.4,18.7,28.6
2015-08-29,247,21.3,16.8,28.2
2015-08-30,247,22.1,16.6,28.5
2015-08-31,247,23.1,17.1,29
2015-09-01,247,23.1,21.1,26.6
2015-09-02,247,21.8,18.4,28.5
2015-09-03,247,21.3,18.2,27.1
2015-09-04,247,23.1,17.2,29.4
2015-09-05,247,21,18.1,25.7
2015-09-06,247,20.7,18.1,24.9
2015-09-07,247,21.2,17.6,26
2015-09-08,247,19.6,15.1,25.2
2015-09-09,247,19.7,12.1,28.2
2015-09-10,247,19.8,11.9,27.9
2015-09-11,247,20.5,13.5,27.2
2015-09-12,247,17.9,12.7,20.7
2015-09-13,247,16.7,12.2,23.8
2015-09-14,247,17.7,10.3,26.1
2015-09-15,247,18.4,11.1,24.5
2015-09-16,247,19,12.1,24.7
2015-09-17,247,20.6,15.2,25.8
2015-09-18,247,20.7,13.7,27.5
2015-09-19,247,20.4,15.8,26.8
2015-09-20,247,19.3,13.6,26.4
2015-09-21,247,20.7,13.8,29.2
2015-09-22,247,20.3,13.8,28.6
2015-09-23,247,17.5,15.2,19.5
2015-09-24,247,20.3,15.2,25.9
2015-09-25,247,20.3,16.5,26.4
2015-09-26,247,19,14.1,26.4
2015-09-27,247,19.5,12.3,27.7
2015-09-28,247,20.6,12.2,29.3
2015-09-29,247,21.4,13.9,29.5
2015-09-30,247,19,17.2,21.6
2015-10-01,247,17.8,14.3,23.4
2015-10-02,247,14.3,7.2,21.9
2015-10-03,247,16,9.1,23.9
2015-10-04,247,17.7,11.2,26.2
2015-10-05,247,16.9,11.4,26
2015-10-06,247,16.5,8.6,27
2015-10-07,247,16.3,8.5,26.1
2015-10-08,247,16.7,12.1,23.5
2015-10-09,247,14.8,8.6,20.7
2015-10-10,247,13.2,5.7,21.2
2015-10-11,247,12.5,8.4,17.3
2015-10-12,247,13.2,10.3,17.9
2015-10-13,247,13.7,7.9,21.8
2015-10-14,247,14.9,8.2,24.4
2015-10-15,247,15.6,9.2,24.4
2015-10-16,247,15.3,10.4,23.8
2015-10-17,247,15.5,9.3,25.4
2015-10-18,247,15.7,9.2,26.2
2015-10-19,247,15.5,8,25.2
2015-10-20,247,16.4,9.3,26.1
2015-10-21,247,16.8,10.3,26
2015-10-22,247,16,9.2,23.9
2015-10-23,247,16.1,11.9,22.6
2015-10-24,247,14.3,9.6,20
2015-10-25,247,14.6,9.7,23
2015-10-26,247,14.4,9.6,21
2015-10-27,247,12.4,8,15.7
2015-10-28,247,10.2,5.5,16.6
2015-10-29,247,10.1,5.2,16.7
2015-10-30,247,7.7,1.5,12.9
2015-10-31,247,6,-0.6,13.4
2015-11-01,247,5.5,0.4,9.3
2015-11-02,247,7.7,1.4,15.6
2015-11-03,247,9.7,3.1,20.3
2015-11-04,247,9.4,2,20.9
2015-11-05,247,12.4,6.7,20.3
2015-11-06,247,13.7,7.4,20
2015-11-07,247,14.3,13.2,15.2
2015-11-08,247,16.2,14.9,18.6
2015-11-09,247,13.5,11.8,15.2
2015-11-10,247,10.5,5.6,15.1
2015-11-11,247,10,3.6,17.9
2015-11-12,247,13,6,18.9
2015-11-13,247,12.5,11.5,14.6
2015-11-14,247,13.9,12.5,16.5
2015-11-15,247,13.2,9.2,18.3
2015-11-16,247,11.4,7.1,13.8
2015-11-17,247,15.3,13.5,19.4
2015-11-18,247,12.7,10.5,15.3
2015-11-19,247,10.8,9.5,13
2015-11-20,247,11.4,7.1,17.2
2015-11-21,247,8.4,5,14
2015-11-22,247,10.3,4.9,18
2015-11-23,247,11.8,10.4,13.5
2015-11-24,247,10.1,7.9,11.8
2015-11-25,247,6.5,3.5,9.5
2015-11-26,247,-0.1,-1.2,3.7
2015-11-27,247,-0.1,-3.2,2.9
2015-11-28,247,2.6,0.5,7.7
2015-11-29,247,5.6,1.6,12
2015-11-30,247,5.9,1.3,12.2
2015-12-01,247,4,-1.6,13.3
2015-12-02,247,6.8,2.4,10.7
2015-12-03,247,3.2,0,6.7
2015-12-04,247,2,0.1,5.1
2015-12-05,247,3.6,-0.3,7.7
2015-12-06,247,3.1,-1.5,8
2015-12-07,247,1.7,-3.5,10.5
2015-12-08,247,2.5,-3.3,11.7
2015-12-09,247,5.6,-2.3,15.2
2015-12-10,247,9.6,7.3,11.9
2015-12-11,247,7.3,5.4,9.7
2015-12-12,247,7.6,4.3,11.7
2015-12-13,247,8.4,5.3,15.4
2015-12-14,247,8.5,5.7,9.8
2015-12-15,247,7.4,4.8,9.6
2015-12-16,247,1.5,-2,5.4
2015-12-17,247,-2.7,-5.8,1.6
2015-12-18,247,-1.1,-6.9,5.3
2015-12-19,247,2,-2.3,10
2015-12-20,247,2.6,-2.2,5.9
2015-12-21,247,4.1,-0.3,10.2
2015-12-22,247,4.1,-2.9,13
2015-12-23,247,6.8,2.6,8.4
2015-12-24,247,4.3,0.4,10.6
2015-12-25,247,0.2,-4.1,5.4
2015-12-26,247,,-3.1,10.1
2015-12-27,247,-0.6,-5.3,4.1
2015-12-28,247,-2.6,-7.1,1.6
2015-12-29,247,-1.8,-7.1,5.2
2015-12-30,247,-0.5,-7.1,6.9
2015-12-31,247,1,-3,5.3
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
