date,uga,price
2020-04-23,18.13,540
2020-04-24,18.17,540
2020-04-27,17.97,540
2020-04-28,16.63,580
2020-04-29,17.12,580
2020-05-04,24.33,560
2020-05-06,26.88,570
2020-05-07,26.0,540
2020-05-08,25.92,595
2020-05-11,26.72,575
2020-05-12,26.93,565
2020-05-13,26.84,493
2020-05-14,29.83,478
2020-05-15,31.94,448
2020-05-18,32.9,448
2020-05-19,33.18,460
2020-05-20,32.95,430
2020-05-21,34.1,433
2020-05-22,32.62,443
2020-05-25,34.04,455
2020-05-26,34.81,455
2020-05-27,34.48,450
2020-05-28,33.17,445
2020-05-29,34.86,460
2020-06-01,37.97,543
2020-06-02,38.93,565
2020-06-03,39.87,550
2020-06-04,38.82,528
2020-06-05,40.63,523
2020-06-08,42.94,523
2020-06-09,40.85,553
2020-06-10,40.91,545
2020-06-11,40.6,575
2020-06-12,38.42,615
2020-06-15,38.35,665
2020-06-16,40.29,690
2020-06-17,41.46,648
2020-06-18,41.09,658
2020-06-19,42.95,656
2020-06-22,42.32,607
2020-06-23,43.39,627
2020-06-24,42.49,687
2020-06-25,40.58,715
2020-06-26,42.02,677
2020-06-29,40.63,615
2020-06-30,42.07,717
2020-07-01,42.7,747
2020-07-02,42.85,717
2020-07-03,42.68,695
2020-07-06,43.66,645
2020-07-07,42.9,655
2020-07-08,43.34,632
2020-07-09,43.63,660
2020-07-10,43.2,640
2020-07-13,43.38,740
2020-07-14,42.78,750
2020-07-15,44.18,770
2020-07-16,43.37,732
2020-07-17,42.86,670
2020-07-20,42.72,640
2020-07-21,43.87,660
2020-07-22,44.12,640
2020-07-23,44.42,627
2020-07-24,43.11,627
2020-07-27,43.13,632
2020-07-28,43.12,633
2020-07-29,43.27,686
2020-07-30,43.14,762
2020-07-31,43.1,729
2020-08-03,42.48,752
2020-08-04,42.97,702
2020-08-05,43.76,706
2020-08-06,43.71,718
2020-08-07,43.88,780
2020-08-10,42.865,815
2020-08-11,44.12,865
2020-08-12,43.63,865
2020-08-13,44.18,787
2020-08-14,43.44,727
2020-08-18,44.46,695
2020-08-19,43.8,719
2020-08-20,43.89,699
2020-08-21,43.96,735
2020-08-24,43.78,1103
2020-08-25,44.34,1203
2020-08-26,44.83,1309
2020-08-27,45.01,1471
2020-08-28,44.12,1471
2020-08-31,45.93,1329
2020-09-01,45.11,1219
2020-09-02,45.3,1166
2020-09-03,43.43,1358
2020-09-04,43.78,1498
2020-09-07,41.42,1306
2020-09-08,40.68,1347
2020-09-09,39.49,1296
2020-09-10,39.74,1284
2020-09-11,39.27,1274
2020-09-14,38.89,1294
2020-09-15,39.24,1274
2020-09-16,41.21,1223
2020-09-17,41.67,1285
2020-09-18,43.02,1285
2020-09-21,41.63,1223
2020-09-22,41.14,1233
2020-09-23,41.38,1282
2020-09-24,41.21,1313
2020-09-25,41.98,1313
2020-09-28,41.41,1343
2020-09-29,41.87,1397
2020-10-05,39.27,1383
2020-10-06,40.55,1325
2020-10-07,41.24,1243
2020-10-08,41.46,1205
2020-10-12,41.28,894
2020-10-13,41.19,843
2020-10-14,41.62,830
2020-10-15,42.01,831
2020-10-16,41.88,821
2020-10-19,41.77,801
2020-10-20,41.58,792
2020-10-21,41.71,770
2020-10-22,41.36,736
2020-10-23,41.67,717
2020-10-26,39.84,655
2020-10-27,39.9,618
2020-10-28,39.27,610
2020-10-29,38.26,577
2020-10-30,37.18,587
2020-11-02,36.3,607
2020-11-03,39.52,619
2020-11-04,39.76,619
2020-11-05,40.69,629
2020-11-06,40.57,629
2020-11-09,40.34,617
2020-11-10,42.49,625
2020-11-11,44.44,585
2020-11-12,43.95,543
2020-11-13,43.15,501
2020-11-16,43.74,459
2020-11-17,43.87,505
2020-11-18,43.78,513
2020-11-19,44.0,593
2020-11-20,44.19,563
2020-11-23,45.61,565
2020-11-24,45.86,523
2020-11-25,47.87,523
2020-11-26,47.49,523
2020-11-27,47.13,481
2020-11-30,47.02,459
2020-12-01,47.59,482
2020-12-02,47.08,487
2020-12-03,48.06,487
2020-12-07,48.29,529
2020-12-08,48.3,546
2020-12-09,49.14,546
2020-12-10,49.03,538
2020-12-11,50.47,527
2020-12-14,50.65,522
2020-12-15,50.17,522
2020-12-16,50.85,526
2020-12-17,51.46,558
2020-12-18,51.11,569
2020-12-21,50.26,599
2020-12-22,49.75,646
2020-12-23,49.61,645
2020-12-24,51.28,641
2020-12-28,51.07,612
2020-12-29,50.97,601
2020-12-30,51.05,609
2020-12-31,51.14,608
